"group_idx","year","indivA","indivB","forage_exposure","forage"
5,2019,157,474,182,5
5,2019,157,493,172,1
5,2019,157,517,150,2
5,2019,165,171,56,0
5,2019,165,230,0,NA
5,2019,165,325,100,0
5,2019,165,326,141,1
5,2019,165,337,115,2
5,2019,165,424,119,1
5,2019,165,447,129,0
5,2019,165,452,115,0
5,2019,165,474,143,1
5,2019,165,493,127,0
5,2019,165,517,108,1
5,2019,171,325,36,0
5,2019,171,326,51,0
5,2019,171,337,53,0
5,2019,171,424,62,1
5,2019,171,447,50,0
5,2019,171,452,41,0
5,2019,171,474,71,0
5,2019,171,493,54,1
5,2019,171,517,56,2
5,2019,230,325,1,0
5,2019,230,337,0,NA
5,2019,230,424,0,NA
5,2019,230,447,1,0
5,2019,230,452,1,0
5,2019,230,474,2,0
5,2019,230,493,0,NA
5,2019,230,517,0,NA
5,2019,325,326,125,0
5,2019,325,337,111,0
5,2019,325,424,110,0
5,2019,325,447,117,0
5,2019,325,452,99,2
5,2019,325,474,140,0
5,2019,325,493,125,0
5,2019,325,517,103,0
5,2019,326,337,145,0
5,2019,326,424,144,1
5,2019,326,447,154,0
5,2019,326,452,139,1
5,2019,326,474,169,1
5,2019,326,493,154,0
5,2019,326,517,134,1
5,2019,337,424,122,2
5,2019,337,447,140,0
5,2019,337,452,119,0
5,2019,337,474,149,3
5,2019,337,493,139,0
5,2019,337,517,124,4
5,2019,424,447,143,0
5,2019,424,452,119,0
5,2019,424,474,149,4
5,2019,424,493,129,1
5,2019,424,517,113,5
5,2019,447,452,133,0
5,2019,447,474,166,0
5,2019,447,493,148,0
5,2019,447,517,132,1
5,2019,452,474,146,0
5,2019,452,493,134,0
5,2019,452,517,115,0
5,2019,474,493,161,2
5,2019,474,517,141,2
5,2019,493,517,126,1
6,2003,10,40,31,0
6,2003,10,101,26,0
6,2003,10,147,2,0
6,2003,10,170,23,2
6,2003,10,174,3,0
6,2003,10,216,25,0
6,2003,10,224,27,0
6,2003,10,287,31,1
6,2003,10,291,28,0
6,2003,10,297,2,0
6,2003,10,368,0,NA
6,2003,10,370,16,0
6,2003,10,465,27,2
6,2003,10,466,17,0
6,2003,40,101,37,1
6,2003,40,147,3,0
6,2003,40,170,29,0
6,2003,40,174,3,0
6,2003,40,216,33,0
6,2003,40,224,35,0
6,2003,40,225,6,0
6,2003,40,228,8,0
6,2003,40,287,40,2
6,2003,40,291,38,1
6,2003,40,297,1,0
6,2003,40,368,2,0
6,2003,40,370,21,0
6,2003,40,465,40,4
6,2003,40,466,28,0
6,2003,101,147,3,0
6,2003,101,170,24,0
6,2003,101,174,2,0
6,2003,101,216,27,0
6,2003,101,224,32,0
6,2003,101,225,3,0
6,2003,101,228,5,0
6,2003,101,287,37,0
6,2003,101,291,32,1
6,2003,101,297,1,0
6,2003,101,368,2,0
6,2003,101,370,17,0
6,2003,101,465,30,1
6,2003,101,466,20,0
6,2003,147,170,0,NA
6,2003,147,216,4,0
6,2003,147,224,1,0
6,2003,147,287,6,0
6,2003,147,291,6,0
6,2003,147,297,0,NA
6,2003,147,368,0,NA
6,2003,147,370,2,0
6,2003,147,465,3,0
6,2003,147,466,1,0
6,2003,170,174,2,0
6,2003,170,216,23,1
6,2003,170,224,24,1
6,2003,170,228,0,NA
6,2003,170,287,28,1
6,2003,170,291,26,0
6,2003,170,297,0,NA
6,2003,170,368,0,NA
6,2003,170,370,14,1
6,2003,170,465,26,0
6,2003,170,466,15,0
6,2003,174,216,0,NA
6,2003,174,224,4,0
6,2003,174,287,3,0
6,2003,174,291,1,0
6,2003,174,370,0,NA
6,2003,174,465,1,0
6,2003,174,466,0,NA
6,2003,216,224,30,0
6,2003,216,225,1,0
6,2003,216,228,3,0
6,2003,216,287,34,0
6,2003,216,291,26,1
6,2003,216,297,2,0
6,2003,216,368,2,0
6,2003,216,370,16,0
6,2003,216,465,29,2
6,2003,216,466,14,0
6,2003,224,225,2,0
6,2003,224,228,4,0
6,2003,224,287,38,0
6,2003,224,291,33,0
6,2003,224,297,1,0
6,2003,224,368,0,NA
6,2003,224,370,20,0
6,2003,224,465,34,0
6,2003,224,466,21,0
6,2003,225,228,2,0
6,2003,225,287,4,0
6,2003,225,291,3,0
6,2003,225,465,2,0
6,2003,225,466,1,0
6,2003,228,287,6,0
6,2003,228,291,5,0
6,2003,228,465,4,0
6,2003,228,466,3,0
6,2003,287,291,40,0
6,2003,287,297,3,0
6,2003,287,368,3,0
6,2003,287,370,23,0
6,2003,287,465,40,0
6,2003,287,466,28,0
6,2003,291,297,4,0
6,2003,291,368,2,0
6,2003,291,370,20,0
6,2003,291,465,34,0
6,2003,291,466,21,1
6,2003,297,370,2,0
6,2003,297,465,2,0
6,2003,297,466,1,0
6,2003,368,370,0,NA
6,2003,368,465,1,0
6,2003,368,466,0,NA
6,2003,370,465,19,0
6,2003,370,466,11,0
6,2003,465,466,22,0
6,2004,10,40,59,0
6,2004,10,101,35,1
6,2004,10,170,40,2
6,2004,10,216,49,1
6,2004,10,224,43,0
6,2004,10,277,1,0
6,2004,10,287,48,0
6,2004,10,291,53,2
6,2004,10,370,4,1
6,2004,10,384,4,1
6,2004,10,465,6,0
6,2004,10,466,41,0
6,2004,10,534,1,0
6,2004,37,40,113,1
6,2004,37,101,73,1
6,2004,37,105,2,0
6,2004,37,170,85,0
6,2004,37,216,108,3
6,2004,37,224,92,0
6,2004,37,277,61,0
6,2004,37,287,93,1
6,2004,37,291,97,2
6,2004,37,322,15,0
6,2004,37,384,85,1
6,2004,37,466,93,2
6,2004,37,534,39,0
6,2004,40,101,296,3
6,2004,40,105,20,0
6,2004,40,170,324,2
6,2004,40,216,350,2
6,2004,40,224,327,2
6,2004,40,277,173,1
6,2004,40,287,342,8
6,2004,40,291,345,1
6,2004,40,322,47,1
6,2004,40,370,6,0
6,2004,40,384,260,4
6,2004,40,465,7,0
6,2004,40,466,335,5
6,2004,40,534,121,0
6,2004,101,105,8,8
6,2004,101,170,224,1
6,2004,101,216,279,1
6,2004,101,224,247,0
6,2004,101,277,108,0
6,2004,101,287,256,2
6,2004,101,291,254,1
6,2004,101,322,25,0
6,2004,101,370,3,0
6,2004,101,384,186,0
6,2004,101,465,4,0
6,2004,101,466,243,1
6,2004,101,534,79,0
6,2004,105,170,10,0
6,2004,105,216,10,0
6,2004,105,224,11,0
6,2004,105,277,7,0
6,2004,105,287,12,0
6,2004,105,291,16,0
6,2004,105,322,2,0
6,2004,105,384,9,0
6,2004,105,466,11,0
6,2004,170,216,293,9
6,2004,170,224,263,8
6,2004,170,277,127,1
6,2004,170,287,283,6
6,2004,170,291,265,10
6,2004,170,322,25,1
6,2004,170,370,3,0
6,2004,170,384,199,3
6,2004,170,465,5,0
6,2004,170,466,268,5
6,2004,170,534,92,1
6,2004,216,224,299,8
6,2004,216,277,162,6
6,2004,216,287,320,6
6,2004,216,291,318,9
6,2004,216,322,32,0
6,2004,216,370,4,0
6,2004,216,384,238,7
6,2004,216,465,5,0
6,2004,216,466,296,13
6,2004,216,534,125,2
6,2004,224,277,135,3
6,2004,224,287,290,7
6,2004,224,291,279,2
6,2004,224,322,34,1
6,2004,224,370,3,0
6,2004,224,384,215,1
6,2004,224,465,4,0
6,2004,224,466,281,3
6,2004,224,534,86,47
6,2004,277,287,137,3
6,2004,277,291,135,64
6,2004,277,322,16,0
6,2004,277,384,128,2
6,2004,277,466,144,6
6,2004,277,534,36,0
6,2004,287,291,310,3
6,2004,287,322,34,0
6,2004,287,370,5,0
6,2004,287,384,229,3
6,2004,287,465,6,0
6,2004,287,466,296,7
6,2004,287,534,103,3
6,2004,291,322,36,0
6,2004,291,370,7,0
6,2004,291,384,217,3
6,2004,291,465,8,0
6,2004,291,466,295,5
6,2004,291,534,99,0
6,2004,322,384,28,1
6,2004,322,466,33,0
6,2004,370,465,6,0
6,2004,370,466,5,0
6,2004,384,466,222,6
6,2004,384,534,95,1
6,2004,465,466,7,0
6,2004,466,534,111,3
6,2005,32,37,101,0
6,2005,32,40,107,68
6,2005,32,101,133,0
6,2005,32,105,108,3
6,2005,32,170,106,0
6,2005,32,216,157,0
6,2005,32,224,135,2
6,2005,32,236,37,3
6,2005,32,277,120,0
6,2005,32,287,159,1
6,2005,32,291,149,1
6,2005,32,293,8,0
6,2005,32,322,97,0
6,2005,32,384,132,0
6,2005,32,466,147,3
6,2005,37,40,281,2
6,2005,37,101,276,1
6,2005,37,105,219,1
6,2005,37,170,248,2
6,2005,37,216,329,3
6,2005,37,224,285,1
6,2005,37,236,103,0
6,2005,37,277,260,6
6,2005,37,287,316,4
6,2005,37,291,303,1
6,2005,37,293,29,0
6,2005,37,322,201,6
6,2005,37,384,279,8
6,2005,37,466,323,2
6,2005,40,101,330,0
6,2005,40,105,273,2
6,2005,40,170,300,3
6,2005,40,216,374,4
6,2005,40,224,341,0
6,2005,40,236,118,0
6,2005,40,277,316,2
6,2005,40,287,365,0
6,2005,40,291,362,0
6,2005,40,293,44,0
6,2005,40,322,266,3
6,2005,40,384,350,2
6,2005,40,466,365,7
6,2005,101,105,259,64
6,2005,101,170,305,2
6,2005,101,216,376,1
6,2005,101,224,340,1
6,2005,101,236,128,0
6,2005,101,277,308,2
6,2005,101,287,370,2
6,2005,101,291,360,3
6,2005,101,293,37,0
6,2005,101,322,252,1
6,2005,101,384,337,1
6,2005,101,466,377,0
6,2005,105,170,240,4
6,2005,105,216,326,4
6,2005,105,224,279,3
6,2005,105,236,108,1
6,2005,105,277,229,9
6,2005,105,287,312,3
6,2005,105,291,305,1
6,2005,105,293,45,0
6,2005,105,322,194,1
6,2005,105,384,286,1
6,2005,105,466,314,1
6,2005,170,216,332,6
6,2005,170,224,302,6
6,2005,170,236,107,3
6,2005,170,277,274,11
6,2005,170,287,341,6
6,2005,170,291,323,8
6,2005,170,293,49,0
6,2005,170,322,235,0
6,2005,170,384,303,2
6,2005,170,466,338,4
6,2005,216,224,382,11
6,2005,216,236,153,0
6,2005,216,277,350,11
6,2005,216,287,401,9
6,2005,216,291,392,3
6,2005,216,293,56,0
6,2005,216,322,309,1
6,2005,216,384,363,9
6,2005,216,466,387,17
6,2005,224,236,130,55
6,2005,224,277,314,7
6,2005,224,287,375,6
6,2005,224,291,368,8
6,2005,224,293,72,0
6,2005,224,322,274,1
6,2005,224,384,342,3
6,2005,224,466,385,5
6,2005,236,277,121,1
6,2005,236,287,156,0
6,2005,236,291,146,1
6,2005,236,293,17,0
6,2005,236,322,96,0
6,2005,236,384,131,2
6,2005,236,466,137,3
6,2005,277,287,345,3
6,2005,277,291,334,9
6,2005,277,293,47,0
6,2005,277,322,245,1
6,2005,277,384,322,9
6,2005,277,466,341,9
6,2005,287,291,396,6
6,2005,287,293,58,54
6,2005,287,322,302,1
6,2005,287,384,369,5
6,2005,287,466,396,6
6,2005,291,293,50,0
6,2005,291,322,297,3
6,2005,291,384,364,4
6,2005,291,466,397,4
6,2005,293,322,35,0
6,2005,293,384,49,0
6,2005,293,466,60,0
6,2005,322,384,264,3
6,2005,322,466,303,2
6,2005,384,466,367,7
6,2006,32,37,320,1
6,2006,32,40,325,10
6,2006,32,101,323,0
6,2006,32,105,321,9
6,2006,32,114,40,0
6,2006,32,170,340,1
6,2006,32,216,413,1
6,2006,32,224,401,3
6,2006,32,236,305,12
6,2006,32,273,95,1
6,2006,32,277,342,2
6,2006,32,287,364,3
6,2006,32,291,358,2
6,2006,32,293,268,8
6,2006,32,322,281,1
6,2006,32,384,317,0
6,2006,32,466,405,1
6,2006,37,40,341,1
6,2006,37,101,330,1
6,2006,37,105,349,2
6,2006,37,114,25,1
6,2006,37,170,340,1
6,2006,37,216,432,2
6,2006,37,224,409,1
6,2006,37,236,327,1
6,2006,37,273,88,0
6,2006,37,277,357,2
6,2006,37,287,380,2
6,2006,37,291,371,2
6,2006,37,293,293,3
6,2006,37,322,290,0
6,2006,37,384,321,2
6,2006,37,466,422,3
6,2006,40,101,347,1
6,2006,40,105,344,5
6,2006,40,114,31,0
6,2006,40,170,354,1
6,2006,40,216,441,2
6,2006,40,224,420,1
6,2006,40,236,342,1
6,2006,40,273,110,0
6,2006,40,277,375,1
6,2006,40,287,376,1
6,2006,40,291,387,0
6,2006,40,293,304,3
6,2006,40,322,297,2
6,2006,40,384,348,0
6,2006,40,466,427,3
6,2006,101,105,346,5
6,2006,101,114,23,22
6,2006,101,170,346,0
6,2006,101,216,431,0
6,2006,101,224,419,0
6,2006,101,236,339,0
6,2006,101,273,94,0
6,2006,101,277,368,0
6,2006,101,287,388,1
6,2006,101,291,387,0
6,2006,101,293,300,1
6,2006,101,322,293,0
6,2006,101,384,331,1
6,2006,101,466,414,1
6,2006,105,114,39,0
6,2006,105,170,364,3
6,2006,105,216,443,2
6,2006,105,224,423,0
6,2006,105,236,332,2
6,2006,105,273,111,0
6,2006,105,277,369,1
6,2006,105,287,398,2
6,2006,105,291,393,0
6,2006,105,293,303,1
6,2006,105,322,310,0
6,2006,105,384,348,1
6,2006,105,466,430,2
6,2006,114,170,37,0
6,2006,114,216,58,1
6,2006,114,224,50,0
6,2006,114,236,42,0
6,2006,114,273,16,0
6,2006,114,277,35,0
6,2006,114,287,40,0
6,2006,114,291,42,0
6,2006,114,293,41,0
6,2006,114,322,21,0
6,2006,114,384,26,0
6,2006,114,466,51,0
6,2006,170,216,431,6
6,2006,170,224,401,5
6,2006,170,236,334,10
6,2006,170,273,110,1
6,2006,170,277,356,9
6,2006,170,287,386,2
6,2006,170,291,366,6
6,2006,170,293,306,2
6,2006,170,322,309,0
6,2006,170,384,338,3
6,2006,170,466,417,7
6,2006,216,224,492,5
6,2006,216,236,420,8
6,2006,216,273,162,0
6,2006,216,277,439,10
6,2006,216,287,467,7
6,2006,216,291,461,0
6,2006,216,293,391,11
6,2006,216,322,396,1
6,2006,216,384,424,3
6,2006,216,466,486,13
6,2006,224,236,389,16
6,2006,224,273,141,0
6,2006,224,277,415,2
6,2006,224,287,442,0
6,2006,224,291,430,4
6,2006,224,293,369,3
6,2006,224,322,378,1
6,2006,224,384,401,3
6,2006,224,466,478,1
6,2006,236,273,107,1
6,2006,236,277,330,12
6,2006,236,287,383,2
6,2006,236,291,368,4
6,2006,236,293,277,14
6,2006,236,322,289,0
6,2006,236,384,326,0
6,2006,236,466,412,2
6,2006,273,277,109,1
6,2006,273,287,120,1
6,2006,273,291,118,63
6,2006,273,293,103,1
6,2006,273,322,84,0
6,2006,273,384,91,0
6,2006,273,466,140,0
6,2006,277,287,396,6
6,2006,277,291,387,11
6,2006,277,293,309,6
6,2006,277,322,328,1
6,2006,277,384,354,3
6,2006,277,466,438,7
6,2006,287,291,418,0
6,2006,287,293,324,67
6,2006,287,322,346,0
6,2006,287,384,383,1
6,2006,287,466,453,6
6,2006,291,293,327,5
6,2006,291,322,343,0
6,2006,291,384,363,1
6,2006,291,466,459,2
6,2006,293,322,258,1
6,2006,293,384,295,3
6,2006,293,466,377,3
6,2006,322,384,290,1
6,2006,322,466,374,0
6,2006,384,466,417,2
6,2007,26,32,1,0
6,2007,26,37,1,0
6,2007,26,40,0,NA
6,2007,26,101,1,0
6,2007,26,105,2,0
6,2007,26,114,2,0
6,2007,26,170,0,NA
6,2007,26,216,3,0
6,2007,26,224,0,NA
6,2007,26,226,0,NA
6,2007,26,236,1,0
6,2007,26,273,0,NA
6,2007,26,277,2,0
6,2007,26,287,2,0
6,2007,26,291,2,0
6,2007,26,293,3,0
6,2007,26,306,0,NA
6,2007,26,322,1,0
6,2007,26,384,2,0
6,2007,26,466,6,0
6,2007,32,37,292,1
6,2007,32,40,399,6
6,2007,32,101,250,0
6,2007,32,105,389,11
6,2007,32,114,355,5
6,2007,32,170,364,2
6,2007,32,216,505,2
6,2007,32,224,404,2
6,2007,32,226,217,0
6,2007,32,236,418,2
6,2007,32,273,380,3
6,2007,32,277,435,0
6,2007,32,287,407,0
6,2007,32,291,406,0
6,2007,32,293,457,4
6,2007,32,306,155,3
6,2007,32,322,376,7
6,2007,32,384,330,1
6,2007,32,466,475,1
6,2007,37,40,282,0
6,2007,37,101,164,0
6,2007,37,105,280,1
6,2007,37,114,240,3
6,2007,37,170,239,1
6,2007,37,216,365,1
6,2007,37,224,280,1
6,2007,37,226,130,0
6,2007,37,236,295,3
6,2007,37,273,254,1
6,2007,37,277,303,1
6,2007,37,287,294,0
6,2007,37,291,295,0
6,2007,37,293,337,2
6,2007,37,306,91,0
6,2007,37,322,268,2
6,2007,37,384,219,0
6,2007,37,466,342,0
6,2007,40,101,252,0
6,2007,40,105,384,4
6,2007,40,114,351,2
6,2007,40,170,351,3
6,2007,40,216,491,2
6,2007,40,224,380,1
6,2007,40,226,208,0
6,2007,40,236,416,0
6,2007,40,273,369,1
6,2007,40,277,413,1
6,2007,40,287,401,0
6,2007,40,291,408,0
6,2007,40,293,457,0
6,2007,40,306,154,0
6,2007,40,322,362,3
6,2007,40,384,314,0
6,2007,40,466,465,1
6,2007,101,105,237,4
6,2007,101,114,191,16
6,2007,101,170,212,0
6,2007,101,216,316,2
6,2007,101,224,222,0
6,2007,101,226,77,0
6,2007,101,236,248,0
6,2007,101,273,212,0
6,2007,101,277,239,0
6,2007,101,287,249,0
6,2007,101,291,242,0
6,2007,101,293,294,0
6,2007,101,306,40,0
6,2007,101,322,226,0
6,2007,101,384,209,0
6,2007,101,466,288,0
6,2007,105,114,330,6
6,2007,105,170,336,0
6,2007,105,216,482,0
6,2007,105,224,379,0
6,2007,105,226,208,1
6,2007,105,236,394,0
6,2007,105,273,354,0
6,2007,105,277,401,1
6,2007,105,287,388,0
6,2007,105,291,395,0
6,2007,105,293,446,1
6,2007,105,306,132,1
6,2007,105,322,352,1
6,2007,105,384,302,0
6,2007,105,466,461,3
6,2007,114,170,306,3
6,2007,114,216,448,9
6,2007,114,224,344,0
6,2007,114,226,187,0
6,2007,114,236,364,6
6,2007,114,273,305,8
6,2007,114,277,373,5
6,2007,114,287,353,2
6,2007,114,291,362,1
6,2007,114,293,409,6
6,2007,114,306,147,0
6,2007,114,322,307,3
6,2007,114,384,267,4
6,2007,114,466,418,5
6,2007,170,216,438,4
6,2007,170,224,332,5
6,2007,170,226,161,1
6,2007,170,236,352,8
6,2007,170,273,319,6
6,2007,170,277,355,8
6,2007,170,287,357,3
6,2007,170,291,347,3
6,2007,170,293,389,17
6,2007,170,306,115,1
6,2007,170,322,323,1
6,2007,170,384,264,0
6,2007,170,466,414,6
6,2007,216,224,481,2
6,2007,216,226,274,3
6,2007,216,236,488,9
6,2007,216,273,468,1
6,2007,216,277,498,7
6,2007,216,287,483,4
6,2007,216,291,485,2
6,2007,216,293,526,8
6,2007,216,306,210,2
6,2007,216,322,460,3
6,2007,216,384,408,1
6,2007,216,466,523,13
6,2007,224,226,187,75
6,2007,224,236,383,9
6,2007,224,273,365,6
6,2007,224,277,408,0
6,2007,224,287,393,1
6,2007,224,291,394,4
6,2007,224,293,446,2
6,2007,224,306,168,1
6,2007,224,322,363,0
6,2007,224,384,302,0
6,2007,224,466,457,0
6,2007,226,236,208,2
6,2007,226,273,200,6
6,2007,226,277,238,1
6,2007,226,287,209,2
6,2007,226,291,219,1
6,2007,226,293,253,2
6,2007,226,306,101,4
6,2007,226,322,193,0
6,2007,226,384,149,1
6,2007,226,466,267,1
6,2007,236,273,373,9
6,2007,236,277,410,5
6,2007,236,287,408,2
6,2007,236,291,410,0
6,2007,236,293,448,9
6,2007,236,306,165,3
6,2007,236,322,376,6
6,2007,236,384,326,1
6,2007,236,466,471,5
6,2007,273,277,383,5
6,2007,273,287,367,2
6,2007,273,291,363,12
6,2007,273,293,415,13
6,2007,273,306,153,2
6,2007,273,322,337,0
6,2007,273,384,274,1
6,2007,273,466,436,4
6,2007,277,287,425,2
6,2007,277,291,421,4
6,2007,277,293,463,12
6,2007,277,306,174,1
6,2007,277,322,385,1
6,2007,277,384,326,6
6,2007,277,466,472,9
6,2007,287,291,401,0
6,2007,287,293,438,5
6,2007,287,306,148,67
6,2007,287,322,367,2
6,2007,287,384,314,2
6,2007,287,466,458,1
6,2007,291,293,447,3
6,2007,291,306,162,1
6,2007,291,322,379,1
6,2007,291,384,322,2
6,2007,291,466,467,0
6,2007,293,306,176,4
6,2007,293,322,424,1
6,2007,293,384,365,1
6,2007,293,466,511,6
6,2007,306,322,128,0
6,2007,306,384,111,0
6,2007,306,466,198,0
6,2007,322,384,284,3
6,2007,322,466,436,2
6,2007,384,466,378,2
6,2008,30,32,39,0
6,2008,30,37,13,0
6,2008,30,40,33,33
6,2008,30,105,22,0
6,2008,30,114,26,0
6,2008,30,170,24,0
6,2008,30,216,34,0
6,2008,30,224,34,0
6,2008,30,226,22,0
6,2008,30,236,18,0
6,2008,30,273,20,0
6,2008,30,277,17,0
6,2008,30,287,21,0
6,2008,30,291,23,0
6,2008,30,293,13,0
6,2008,30,306,15,0
6,2008,30,322,19,0
6,2008,30,384,21,0
6,2008,30,466,32,0
6,2008,32,37,207,0
6,2008,32,40,223,7
6,2008,32,105,221,5
6,2008,32,114,247,0
6,2008,32,170,190,1
6,2008,32,206,3,0
6,2008,32,216,248,1
6,2008,32,224,202,0
6,2008,32,226,135,0
6,2008,32,236,223,1
6,2008,32,273,207,0
6,2008,32,277,240,0
6,2008,32,287,239,0
6,2008,32,291,215,0
6,2008,32,293,219,0
6,2008,32,306,207,1
6,2008,32,322,161,1
6,2008,32,384,221,0
6,2008,32,466,226,0
6,2008,37,40,280,2
6,2008,37,105,305,1
6,2008,37,114,311,1
6,2008,37,170,229,3
6,2008,37,206,2,0
6,2008,37,216,209,1
6,2008,37,224,172,0
6,2008,37,226,105,0
6,2008,37,236,288,2
6,2008,37,273,269,0
6,2008,37,277,301,3
6,2008,37,287,292,3
6,2008,37,291,245,1
6,2008,37,293,268,2
6,2008,37,306,256,1
6,2008,37,322,186,0
6,2008,37,384,256,3
6,2008,37,466,188,2
6,2008,40,105,350,3
6,2008,40,114,373,2
6,2008,40,170,277,1
6,2008,40,206,0,NA
6,2008,40,216,238,0
6,2008,40,224,196,0
6,2008,40,226,128,0
6,2008,40,236,358,2
6,2008,40,273,344,3
6,2008,40,277,378,1
6,2008,40,287,353,1
6,2008,40,291,309,2
6,2008,40,293,342,0
6,2008,40,306,321,4
6,2008,40,322,231,0
6,2008,40,384,327,0
6,2008,40,466,221,0
6,2008,105,114,374,0
6,2008,105,170,302,1
6,2008,105,206,2,0
6,2008,105,216,234,1
6,2008,105,224,192,0
6,2008,105,226,119,2
6,2008,105,236,374,0
6,2008,105,273,354,0
6,2008,105,277,389,1
6,2008,105,287,372,1
6,2008,105,291,329,1
6,2008,105,293,348,0
6,2008,105,306,334,1
6,2008,105,322,231,1
6,2008,105,384,351,0
6,2008,105,466,219,0
6,2008,114,170,311,1
6,2008,114,206,2,0
6,2008,114,216,242,0
6,2008,114,224,205,0
6,2008,114,226,137,2
6,2008,114,236,369,6
6,2008,114,273,357,1
6,2008,114,277,388,5
6,2008,114,287,375,2
6,2008,114,291,337,1
6,2008,114,293,354,5
6,2008,114,306,338,8
6,2008,114,322,253,0
6,2008,114,384,357,3
6,2008,114,466,234,1
6,2008,170,206,0,NA
6,2008,170,216,189,2
6,2008,170,224,171,0
6,2008,170,226,90,0
6,2008,170,236,299,4
6,2008,170,273,282,2
6,2008,170,277,312,6
6,2008,170,287,304,0
6,2008,170,291,244,1
6,2008,170,293,290,3
6,2008,170,306,251,2
6,2008,170,322,178,1
6,2008,170,384,267,1
6,2008,170,466,180,0
6,2008,206,216,1,0
6,2008,206,224,5,0
6,2008,206,226,2,0
6,2008,206,236,4,0
6,2008,206,273,1,0
6,2008,206,277,1,0
6,2008,206,287,2,0
6,2008,206,291,3,3
6,2008,206,293,1,0
6,2008,206,306,1,0
6,2008,206,384,4,0
6,2008,206,466,1,0
6,2008,216,224,188,1
6,2008,216,226,126,1
6,2008,216,236,218,2
6,2008,216,273,207,2
6,2008,216,277,239,8
6,2008,216,287,252,0
6,2008,216,291,216,0
6,2008,216,293,213,3
6,2008,216,306,200,1
6,2008,216,322,179,0
6,2008,216,384,225,3
6,2008,216,466,226,5
6,2008,224,226,157,6
6,2008,224,236,184,1
6,2008,224,273,181,1
6,2008,224,277,201,1
6,2008,224,287,200,1
6,2008,224,291,186,1
6,2008,224,293,172,0
6,2008,224,306,169,3
6,2008,224,322,138,1
6,2008,224,384,172,7
6,2008,224,466,191,2
6,2008,226,236,119,5
6,2008,226,273,103,4
6,2008,226,277,130,0
6,2008,226,287,131,0
6,2008,226,291,114,1
6,2008,226,293,108,1
6,2008,226,306,86,6
6,2008,226,322,91,0
6,2008,226,384,116,0
6,2008,226,466,136,2
6,2008,236,273,343,9
6,2008,236,277,384,10
6,2008,236,287,360,3
6,2008,236,291,320,1
6,2008,236,293,342,9
6,2008,236,306,315,7
6,2008,236,322,237,1
6,2008,236,384,341,8
6,2008,236,466,206,0
6,2008,273,277,362,0
6,2008,273,287,359,2
6,2008,273,291,300,4
6,2008,273,293,327,4
6,2008,273,306,299,4
6,2008,273,322,239,1
6,2008,273,384,334,2
6,2008,273,466,193,0
6,2008,277,287,377,1
6,2008,277,291,339,1
6,2008,277,293,359,7
6,2008,277,306,349,6
6,2008,277,322,259,2
6,2008,277,384,350,13
6,2008,277,466,227,3
6,2008,287,291,318,2
6,2008,287,293,343,2
6,2008,287,306,318,13
6,2008,287,322,243,0
6,2008,287,384,339,10
6,2008,287,466,226,2
6,2008,291,293,313,0
6,2008,291,306,284,1
6,2008,291,322,207,0
6,2008,291,384,274,13
6,2008,291,466,202,1
6,2008,293,306,308,6
6,2008,293,322,234,2
6,2008,293,384,332,3
6,2008,293,466,206,2
6,2008,306,322,209,1
6,2008,306,384,306,2
6,2008,306,466,188,3
6,2008,322,384,229,0
6,2008,322,466,147,0
6,2008,384,466,204,3
6,2009,37,40,234,0
6,2009,37,45,92,0
6,2009,37,105,266,0
6,2009,37,114,259,0
6,2009,37,170,193,1
6,2009,37,236,237,2
6,2009,37,273,248,0
6,2009,37,277,270,2
6,2009,37,287,251,0
6,2009,37,291,218,0
6,2009,37,293,197,0
6,2009,37,306,213,2
6,2009,37,322,175,0
6,2009,37,384,236,2
6,2009,37,408,72,0
6,2009,37,549,84,0
6,2009,40,45,143,39
6,2009,40,105,332,2
6,2009,40,114,340,2
6,2009,40,170,282,3
6,2009,40,236,334,0
6,2009,40,273,323,0
6,2009,40,277,353,1
6,2009,40,287,333,1
6,2009,40,291,297,0
6,2009,40,293,290,2
6,2009,40,306,291,0
6,2009,40,322,251,2
6,2009,40,384,320,0
6,2009,40,408,133,0
6,2009,40,549,147,1
6,2009,45,105,171,2
6,2009,45,114,161,1
6,2009,45,170,116,0
6,2009,45,236,146,0
6,2009,45,273,140,1
6,2009,45,277,170,1
6,2009,45,287,152,1
6,2009,45,291,132,1
6,2009,45,293,129,1
6,2009,45,306,114,0
6,2009,45,322,96,0
6,2009,45,384,146,2
6,2009,45,408,55,3
6,2009,45,549,60,4
6,2009,105,114,368,1
6,2009,105,170,307,1
6,2009,105,236,355,2
6,2009,105,273,346,2
6,2009,105,277,382,1
6,2009,105,287,360,0
6,2009,105,291,326,0
6,2009,105,293,323,0
6,2009,105,306,311,0
6,2009,105,322,278,0
6,2009,105,384,348,0
6,2009,105,408,140,1
6,2009,105,549,167,1
6,2009,114,170,305,0
6,2009,114,236,349,0
6,2009,114,273,337,3
6,2009,114,277,368,7
6,2009,114,287,357,1
6,2009,114,291,327,3
6,2009,114,293,311,5
6,2009,114,306,309,2
6,2009,114,322,279,6
6,2009,114,384,349,5
6,2009,114,408,141,1
6,2009,114,549,157,1
6,2009,170,236,291,2
6,2009,170,273,283,1
6,2009,170,277,317,3
6,2009,170,287,300,0
6,2009,170,291,265,2
6,2009,170,293,258,3
