"group","year","female","age","rank","group_size","died","days_survived_this_year_this_group","gg_mean","gg_sd","gr_mean","gr_sd","sg_mean","sg_sd","sr_mean","sr_sd","f_mean","f_sd"
11,2010,36,9,0.637760869,25.14705882,0,365,0.002602214,0.516562203,-0.861198332,0.634230216,0.556561704,0.277440729,0.345539391,0.198280922,-0.116522608,0.674220756
11,2011,36,10,0.652730845,26.76666667,0,365,0.536884967,0.606559328,-0.495533578,0.704130787,0.773638895,0.375667769,0.485103838,0.247520961,-0.351187436,0.841826892
11,2012,36,11,0.629478493,29.375,0,366,-0.540430489,0.699333227,0.050101809,0.615182759,0.085693951,0.481019706,0.03909279,0.289648921,0.358415716,0.763988515
11,2013,36,12,0.603716634,25.16666667,0,365,-0.44779437,0.860915373,-0.32088797,0.760144966,-0.730540744,0.72444512,-0.401684773,0.41274457,0.389366111,0.88517337
11,2014,36,13,0.526715711,28.5,0,365,-0.097467468,0.965835887,-0.060052341,0.806583679,-0.183370251,0.841907322,-0.097872222,0.47537334,-0.03487409,0.997084711
11,2015,36,14,0.473868784,25.66666667,0,365,-0.040837225,0.941270006,-0.05004417,0.834596498,-0.170438372,0.829449039,-0.091609336,0.468742354,-0.14722271,0.969445331
11,2016,36,15,0.338368979,25.58333333,0,366,-0.068203287,0.95061298,-0.038732487,0.800162271,-0.418976027,0.771616336,-0.227000039,0.437559211,-0.097731566,0.937515274
11,2017,36,16,0.232614023,26.53333333,0,365,-0.74813223,0.810313197,-0.477591571,0.705960799,-0.423316616,0.660830257,-0.24514515,0.384276618,-0.268497054,0.870365645
11,2018,36,17,0.16729726,24.96296296,0,365,-0.443235643,0.830685066,-0.283964025,0.746508586,-0.64596551,0.758179686,-0.357227223,0.4265326,-0.473273579,0.913592426
7,2014,37,5,0.146416697,23.2,0,365,-0.315864438,0.844440981,0.29482383,0.739321072,-0.254473438,0.823482682,-0.137988709,0.463311829,-0.328687408,0.923046745
7,2015,37,6,0.069047619,20.5,1,222,-0.076468237,0.937469708,-0.053266494,0.828777075,1.45120935,0.713631307,0.800605062,0.404515152,0.365024465,0.984670718
1,2004,38,5,0.410066305,17.22282609,0,366,NA,NA,NA,NA,-0.647577685,0.49546802,-0.318917459,0.296431956,-0.217020317,0.732229347
1,2005,38,6,0.488693424,20.05128205,0,365,1.127413466,0.496230426,-0.062844449,0.577119284,0.502589277,0.342589897,0.242074655,0.225726193,0.621592242,0.661110542
1,2006,38,7,0.565618619,22.12328767,0,365,1.102762297,0.466893233,0.264468156,0.530972021,0.460365752,0.363059819,0.252259817,0.227510598,-0.196285542,0.683505009
1,2007,38,8,0.587461568,21.825,0,365,0.798900876,0.54961508,-0.054838176,0.616899718,0.677705281,0.354315537,0.419051557,0.23923292,-0.725377019,0.792634173
1,2008,38,9,0.565661659,22.63207547,0,366,-0.112738606,0.950571673,-0.090340832,0.819129117,-0.40576627,0.632528342,-0.218222654,0.370302395,-0.136261236,0.830344058
1,2009,38,10,0.514713066,24.51351351,0,365,-0.462613135,0.854272771,-0.153913632,0.7766022,-0.276103253,0.662182015,-0.159311429,0.383030644,-0.499354554,0.885452224
1,2010,38,11,0.452546248,26.5942029,0,365,0.393076448,0.615834323,-0.447771273,0.721009161,-0.299969264,0.591343347,-0.141636066,0.347637313,0.246619995,0.857538501
1,2011,38,12,0.510447183,29.53968254,0,365,-0.513803559,0.707052405,-0.391730783,0.744412041,-0.223905834,0.550086953,-0.113530765,0.3273858,0.238284257,0.844605868
1,2012,38,13,0.471992903,30.08737864,0,366,-0.119701471,0.589322402,-0.03608767,0.615407506,0.117096136,0.371071656,0.104377585,0.243170216,-0.482918513,0.770990821
1,2013,38,14,0.331106828,29.83116883,0,365,-0.272580699,0.632375206,-0.295004111,0.615462523,-0.405718141,0.523783673,-0.204880407,0.312709285,-1.641910782,0.786815716
1,2014,38,15,0.265548186,30.8,0,365,-0.340258748,0.567963679,-0.474393827,0.617473611,-0.838790772,0.435179635,-0.440927225,0.262987649,-0.91902441,0.624707628
1,2015,38,16,0.275716267,21.42857143,0,365,-0.118421743,0.741326319,-0.364482939,0.742076418,-0.783905523,0.71081505,-0.430836089,0.407702088,-0.671597203,0.837480027
1,2016,38,17,0.282423184,18.34782609,0,366,-0.367794906,0.862540948,-0.201225053,0.78456852,-0.369563276,0.780064243,-0.202324864,0.442176622,-0.384480655,0.950005658
1,2017,38,18,0.311753449,21.91111111,0,365,0.080336851,0.671268545,-0.482045987,0.699719496,-0.450461158,0.589673736,-0.226422269,0.339445908,-0.43882233,0.87226843
1,2018,38,19,0.336300915,22.05405405,0,365,-0.697110017,0.802598531,-0.37735396,0.711280324,0.484704106,0.5339455,0.266586435,0.316811452,-0.047959497,0.848486937
1,2019,38,20,0.475980291,23,0,365,-0.075021005,0.942829998,-0.045192101,0.816420306,0.257489937,0.669416,0.115188333,0.384615001,0.34457535,0.833826781
10,2003,39,5,0.727624299,36.8202765,0,365,-0.00839881,0.949313758,-0.020989608,0.806391459,0.165447102,0.318425839,0.084037523,0.210014322,-0.08697202,0.677976421
10,2004,39,6,0.631177175,29.56989247,0,366,-0.017552491,0.980591008,0.000655541,0.852309958,0.499146006,0.260582393,0.156753131,0.184423617,1.569771532,0.492749494
10,2005,39,7,0.589865523,25.49333333,0,365,-0.255503989,0.590650603,-0.242222253,0.573890027,-0.572809643,0.337731548,-0.255295777,0.213708189,0.81121629,0.530379352
10,2006,39,8,0.502884644,26.78846154,0,365,0.451406479,0.440529261,0.546544714,0.453596805,-0.627006473,0.344707665,-0.252792539,0.223394972,0.029436169,0.560435035
10,2007,39,9,0.477923001,27.18032787,0,365,0.268506812,0.490781301,-0.510954872,0.565061557,-0.909156652,0.398998481,-0.459937314,0.24724625,0.325968623,0.59214817
10,2008,39,10,0.52240134,29.31578947,0,366,0.082546415,0.43975345,0.443795718,0.437748613,-0.269694139,0.266194736,-0.114004706,0.191681511,0.198650157,0.59049573
10,2009,39,11,0.397893174,30.5,0,365,-0.088209474,0.449412236,0.307072422,0.453266955,-0.324451276,0.313795693,-0.207997141,0.211289252,0.084333143,0.55410373
10,2010,39,12,0.418282551,25.03703704,0,365,0.265576835,0.41484806,-0.212542829,0.48063207,-0.198477544,0.347661601,-0.134535083,0.222089232,0.249765877,0.609382977
10,2011,39,13,0.407475047,26.28813559,0,365,-0.10782408,0.580351449,-0.69987286,0.669118373,-0.332705597,0.39543017,-0.183658801,0.24700505,-0.623014573,0.729902276
10,2012,39,14,0.317276581,27.57009346,0,366,-0.130082116,0.459370084,0.141572028,0.464738036,0.424850925,0.284492536,0.261420488,0.199647087,0.294802157,0.546560465
10,2013,39,15,0.269768565,22.61111111,0,365,-0.152645268,0.585890266,-0.771909716,0.668756695,-0.933003649,0.556909744,-0.507690497,0.321931367,-0.753998133,0.647850205
10,2014,39,16,0.310645065,21.22222222,0,365,-0.051572231,0.647060047,0.138144028,0.588235595,0.167759643,0.412243833,0.160686321,0.260564487,-0.436929861,0.781418281
10,2015,39,17,0.394326176,21.23076923,1,250,-0.482752958,0.830916634,-0.322163304,0.75247716,0.814016952,0.63766629,0.460869199,0.370232882,0.091349445,0.883399076
2,2015,40,5,0.098074687,14.56521739,0,365,-0.680468001,0.778364613,-0.406726294,0.708276463,-0.895493855,0.706478441,-0.486349012,0.403820001,0.183562332,0.775311452
2,2016,40,6,0.061483246,14.6875,0,366,-0.29602182,0.87788207,-0.164686229,0.777678291,-0.0863768,0.695097213,-0.052035991,0.397857634,-0.254299812,0.900961127
2,2017,40,7,0.054334792,18.59615385,0,365,0.581573978,0.531573312,0.217773213,0.555465775,0.488121482,0.383419666,0.308558414,0.24503685,-0.30840016,0.811557219
2,2018,40,8,0,17.5,0,365,-0.570481557,0.823071755,-0.37955837,0.739813567,-0.639651237,0.729094213,-0.352192386,0.414358504,-0.149524706,0.822046347
2,2019,40,9,0,17.39130435,0,365,NA,NA,NA,NA,-0.390700777,0.782436694,-0.214623172,0.440543352,0.178284187,0.879441412
8,2008,41,8,0.426455031,10.11111111,0,366,0.70570654,0.787979971,-0.210461376,0.790507124,-0.149987039,0.844501729,-0.081370559,0.478495958,0.228701548,0.928759013
8,2009,41,9,0.503215971,13.81818182,0,365,-0.501458386,0.847921044,-0.302632936,0.772702423,-0.690931919,0.66869623,-0.359009165,0.382775219,0.005872511,0.910671121
8,2010,41,10,0.437244343,14.75757576,0,365,0.540816211,0.624200287,-0.437830197,0.70839978,0.0601103,0.610215665,0.062528741,0.359111471,0.237076894,0.815042301
8,2011,41,11,0.531186933,14.30693069,0,365,1.425301755,0.369519362,0.103917313,0.467235215,0.414665429,0.258478567,0.302717373,0.19067104,0.996969805,0.590041288
8,2012,41,12,0.580435749,13.44,0,366,1.121326499,0.598159951,-0.408716824,0.722661797,-0.906064723,0.699387033,-0.499839542,0.399441759,0.28541242,0.817426798
8,2013,41,13,0.533190314,15.22727273,0,365,-0.597489845,0.804713577,-0.413526527,0.728454642,-0.602106754,0.761796287,-0.328596233,0.429757816,-0.367482854,0.94168051
8,2014,41,14,0.499492283,14.42857143,0,365,-0.421144681,0.871110708,-0.276996891,0.752207402,-0.41462806,0.806459278,-0.224519117,0.455789107,0.199763683,0.881459831
8,2015,41,15,0.571428597,13.63636364,1,113,-0.111916206,0.946721799,-0.034345877,0.802470932,-0.093825088,0.839991236,-0.050612502,0.476862189,-0.021280485,0.98295269
9,2013,42,5,0.644302485,26.4,0,365,-0.170603982,0.896126444,-0.081234813,0.803025664,0.199649649,0.762225335,0.101769258,0.4332791,0.277088841,0.960810652
9,2014,42,6,0.644315433,27.9,0,365,1.138333573,0.697568903,-0.135013938,0.770638958,-0.831940544,0.692114305,-0.453035806,0.396122556,0.331469284,0.87956212
9,2015,42,7,0.52854231,26,0,365,-0.039063989,0.942942944,-0.028970433,0.809131644,-0.233359052,0.819229452,-0.131205946,0.463288797,-0.195497941,0.971321815
9,2016,42,8,0.540737221,20.38461538,0,366,0.312178157,0.810422359,-0.132533066,0.806552869,0.394458048,0.560292303,0.254521924,0.326658789,-0.024767495,0.898428995
9,2017,42,9,0.513995061,22.63157895,0,365,-0.202416087,0.643563368,-0.499950537,0.720339679,-0.249589043,0.53117918,-0.16093561,0.311200115,-0.662865195,0.875664423
9,2018,42,10,0.574374455,25.15789474,0,365,0.494974764,0.700898427,-0.267664898,0.735093125,1.189600574,0.50399792,0.64557927,0.304204162,0.655888439,0.884582509
9,2019,42,11,0.587316533,26.48148148,1,195,NA,NA,NA,NA,0.308110809,0.600534999,0.161900397,0.349792309,0.503919901,0.860650656
8,2014,43,5,0.077369948,14.42857143,0,365,-0.305658799,0.867377939,-0.179414041,0.761359967,-0.401161132,0.783329546,-0.220087867,0.439537608,0.523215514,0.853011098
8,2015,43,6,0.128157353,13.63636364,0,365,0.71782603,0.778988515,-0.187456612,0.77581024,-0.36059842,0.800058574,-0.198960451,0.440821029,-0.240759199,0.941209521
8,2016,43,7,0.23888889,11.41666667,0,366,-0.081115126,0.963926508,-0.04252129,0.812598186,-0.083085356,0.879509515,-0.043533188,0.489505954,-0.100936916,0.978772244
8,2017,43,8,0.25,13.2,1,74,-0.031855892,0.963695334,-0.022794335,0.819151869,-0.019615168,0.886566913,-0.010502403,0.499697626,-0.006237908,0.973835452
10,2012,44,5,0.379639596,27.57009346,0,366,0.566320524,0.419206326,-0.760765335,0.570297853,-0.315409701,0.347262994,-0.203174807,0.21820779,0.213375583,0.540008424
10,2013,44,6,0.37673389,22.61111111,0,365,0.533995671,0.451674899,-0.395475672,0.547344266,0.852860594,0.331292645,0.409778893,0.220957895,0.474146925,0.555894189
10,2014,44,7,0.492508514,21.22222222,0,365,0.574100408,0.587157522,-0.73702336,0.655210605,0.996744726,0.340844947,0.420463229,0.223300935,0.118259133,0.804483407
10,2015,44,8,0.589066984,21.23076923,1,226,-0.48084419,0.853636259,-0.327622349,0.755259174,-0.574857002,0.757630541,-0.319503489,0.427406658,-0.159582242,0.918891161
10,2015,45,5,0.082971989,21.23076923,0,365,-0.378949662,0.841465151,-0.222973863,0.758065125,0.027735917,0.709577585,0.050116027,0.399992009,-0.229618796,0.892389247
10,2016,45,6,0.130682941,10.375,0,366,-0.094236121,0.943917534,-0.028482697,0.808770071,-0.111259089,0.86228592,-0.061885994,0.478866865,-0.067796203,0.96418075
10,2017,45,7,0.200288447,14.58823529,0,365,-0.577259124,0.807791342,0.062903615,0.702051955,-0.515733124,0.714418691,-0.272867034,0.405307591,-0.347103492,0.953987445
10,2018,45,8,0.290807239,18.125,0,365,0.531329173,0.608364062,-0.403814545,0.728346149,0.630177984,0.563692326,0.335708004,0.327251374,-0.568620353,0.900071752
10,2019,45,9,0.453998935,15.875,0,365,-0.276847365,0.881051576,-0.192625629,0.788830615,0.811693428,0.504375367,0.423175418,0.297333231,-0.327034849,0.894553195
7,2015,46,5,0.097650377,20.5,0,365,-0.066072246,0.928399759,-0.045780105,0.809856866,-0.217976296,0.854415685,-0.122681502,0.479195996,0.411619529,0.992934107
7,2016,46,6,0.106704263,18.2,0,366,0.004793025,0.949426117,-0.003312491,0.829267341,-0.261727726,0.843072631,-0.143387457,0.47205351,-0.136398791,0.971882315
7,2017,46,7,0.154480353,17.33333333,0,365,0.195790306,0.633805871,-0.097273056,0.679644461,-0.39553165,0.643294789,-0.22126847,0.364226253,-0.392214821,0.917929721
7,2018,46,8,0.111038963,15.1,0,365,0.071622267,0.807640615,-0.225023674,0.770399931,0.274743333,0.757886122,0.142604935,0.429395149,-0.174266275,0.974843665
7,2019,46,9,0.110185186,16.92307692,0,365,NA,NA,NA,NA,0.673394608,0.628634076,0.370916439,0.359277458,-0.341426444,0.881186186
6,2016,47,5,0.129550373,23.7037037,0,366,0.291116636,0.821675153,-0.17758464,0.761890228,0.393674002,0.584199778,0.225398197,0.338864308,-0.853762705,0.880781716
6,2017,47,6,0.184659423,26.72727273,0,365,-0.717358871,0.780432552,-0.524730967,0.712456607,-0.058422681,0.474357845,-0.043545369,0.285728106,-0.794323554,0.877283429
6,2018,47,7,0.234526544,27.25,0,365,-0.114030778,0.751231042,-0.39520621,0.726401037,-0.624731309,0.741330758,-0.344788722,0.414037357,-0.521813072,0.910803701
6,2019,47,8,0.263945649,30.2962963,0,365,NA,NA,NA,NA,-0.752094099,0.738797943,-0.416411941,0.418498963,0.121512175,0.839516517
8,2017,48,5,0.372826915,13.2,0,365,-0.234262276,0.892520333,-0.126184316,0.784729915,-0.452162925,0.785626829,-0.250352307,0.44460619,-0.232942163,0.953268325
8,2018,48,6,0.227994231,17.5,0,365,-0.32464194,0.893853787,-0.222302069,0.752712499,-0.346820135,0.789896508,-0.189109228,0.445419524,-0.249171014,0.949739169
10,2015,49,5,0.049038838,21.23076923,0,365,-0.375566303,0.871473131,-0.227545601,0.745180757,-0.505318085,0.79133997,-0.277348085,0.446436279,-0.154639662,0.896140955
10,2016,49,6,0.102695975,10.375,0,366,0.668196715,0.913319766,-0.023510142,0.794326987,-0.059603906,0.861992712,-0.031530687,0.484634304,0.379272646,0.988582423
10,2017,49,7,0.131419235,14.58823529,0,365,0.790121651,0.630768725,0.266575591,0.633301638,0.046605475,0.643430692,0.032789183,0.368466178,0.041058839,0.926487082
10,2018,49,8,0.08363065,18.125,0,365,1.468625378,0.512952384,-0.423444341,0.698413667,-0.354110591,0.665973135,-0.174475045,0.378111795,0.154886755,0.904907011
10,2019,49,9,0.20604853,15.875,0,365,-0.296881749,0.935520462,-0.16904048,0.768507054,-0.302162447,0.655274118,-0.165824478,0.380126122,-0.170933318,0.892313795
1,2002,50,12,0.371504778,35.80334728,0,365,-0.034323827,0.936801363,-0.027466871,0.856767272,-1.105457534,0.390295534,-0.549176644,0.240488729,-0.298565258,0.580704179
1,2003,50,13,0.444263175,28.18828452,0,235,-0.373590372,0.697915323,-0.471241555,0.723411815,-0.287200468,0.2693181,0.005520515,0.194982835,-0.171493025,0.730667514
6,2003,50,13,0.617504182,10.83333333,0,130,-0.01330961,0.984116168,0.002515724,0.831930197,-0.393215243,0.695617951,-0.192666081,0.396210811,0.223264429,0.96989175
6,2004,50,14,0.748949856,10.81355932,0,366,0.237632573,0.814024099,0.277672908,0.744443871,0.684352402,0.426877014,0.432319201,0.266636551,0.72204244,0.763560759
6,2005,50,15,0.755659082,14.42028986,0,365,0.529129247,0.852370557,-0.109835715,0.777459637,1.014798012,0.367894717,0.609100255,0.244258926,0.474421032,0.718904805
6,2006,50,16,0.731373234,16.67105263,0,365,0.481091855,0.540611405,-0.139445124,0.616326134,0.729977968,0.307628663,0.502956889,0.218703165,0.506579909,0.630506841
6,2007,50,17,0.69503272,18.66666667,0,365,0.207843025,0.62110838,-0.733756,0.661318544,0.846729302,0.285439895,0.530038851,0.211445002,-0.272779673,0.710956933
6,2008,50,18,0.79072441,17.01724138,1,164,0.577966583,0.651603628,-0.42990789,0.720070365,0.471822539,0.408850633,0.332113959,0.25517766,0.693353775,0.714915516
8,2010,51,5,0.143471266,14.75757576,0,365,0.493361227,0.619744151,-0.15470844,0.683451809,-0.38476371,0.676315872,-0.224045742,0.388441798,0.092809823,0.829515633
8,2011,51,6,0.275208478,14.30693069,0,365,1.675557861,0.371140112,-0.072635805,0.466889794,-0.369439952,0.313458036,-0.207810285,0.215684865,1.199427635,0.571759988
8,2012,51,7,0.277550624,13.44,0,366,1.199967552,0.583980605,-0.043721683,0.705708089,0.276253401,0.557972115,0.145364802,0.330981089,0.00962559,0.834229639
8,2013,51,8,0.292246,15.22727273,1,189,0.485155986,0.737264312,0.055638249,0.713205813,-0.349977072,0.773345745,-0.188339233,0.439898131,-0.221488911,0.956908606
11,2014,52,5,0.038024476,28.5,0,365,-0.092221,0.922247406,-0.048532762,0.818769367,-0.189390655,0.833440248,-0.103585134,0.464499307,-0.097713102,0.944554945
11,2015,52,6,0.045791246,25.66666667,0,365,-0.064280681,0.935461466,-0.030256485,0.819170119,-0.183175819,0.831558615,-0.09973677,0.472237589,-0.171330377,0.967205735
11,2016,52,7,0.078654799,25.58333333,0,366,-0.04479282,0.960354558,-0.028852421,0.823536791,-0.376821588,0.793492634,-0.20085878,0.455237463,-0.09888204,0.956332216
11,2017,52,8,0.12289889,26.53333333,0,365,1.447994255,0.515506212,0.009227986,0.695698262,1.281757937,0.420049355,0.64847073,0.258876941,0.127390605,0.820050204
11,2018,52,9,0.174699696,24.96296296,0,365,0.686040496,0.708159583,-0.252864565,0.752374823,-0.391390766,0.711469124,-0.192442646,0.408950482,-0.667836139,0.890269692
11,2014,53,5,0.267431974,28.5,0,365,-0.098513511,0.937532397,-0.060867624,0.841477738,-0.170178486,0.845757004,-0.09236894,0.477069219,-0.059065193,0.967114213
11,2015,53,6,0.339904701,25.66666667,0,365,-0.069091527,0.947514149,-0.038916337,0.798438778,0.125727491,0.7910174,0.087355071,0.448240347,0.219369699,0.959806901
11,2016,53,7,0.37742732,25.58333333,0,366,-0.054413114,0.943321325,-0.048884387,0.822360837,0.412502669,0.686309794,0.237778588,0.388354399,-0.115106878,0.971699846
11,2017,53,8,0.528384301,26.53333333,0,365,1.048942176,0.620016414,-0.321431183,0.734429172,0.360082872,0.532751554,0.199467869,0.316578685,-0.313968847,0.867582088
11,2018,53,9,0.456181325,24.96296296,0,365,0.239610471,0.799789679,-0.258016748,0.765800677,0.090550977,0.662941893,0.063858709,0.381317302,0.236442713,0.888182144
11,2005,54,27,0.743589754,16.66666667,0,365,-0.010820494,0.976374793,-0.0008975,0.832911228,-0.0082271,0.899336623,-0.0053806,0.504389671,-0.056376687,0.978021161
11,2006,54,28,0.673095256,13.2,0,365,0.764788847,0.890167352,0.572770962,0.787905276,-0.037786903,0.869008922,-0.020705356,0.484296494,-0.112136795,0.982733115
11,2009,54,31,0.496149367,24.66666667,0,365,-0.308652577,0.850746811,-0.20914725,0.782274496,-0.118418605,0.741094245,-0.046827937,0.42251438,0.046760657,0.82501037
11,2010,54,32,0.535673378,25.14705882,0,365,-1.38740491,0.704190703,-0.547574009,0.611677193,-0.38958162,0.357022487,-0.161505156,0.235627356,0.404902595,0.617019595
11,2011,54,33,0.457400132,26.76666667,0,365,-0.886262969,0.782067601,-0.536315736,0.707507037,-0.566001082,0.548326728,-0.315745454,0.320154287,0.219627111,0.787419097
11,2012,54,34,0.465188491,29.375,1,121,-0.305288661,0.704794669,-0.590007285,0.688338811,0.483318097,0.445814512,0.28027089,0.273640895,-0.089839314,0.800555515
9,2009,55,5,0.462374655,18.92405063,0,365,0.210206217,0.527041193,-0.559346415,0.592067362,-0.119543318,0.445490352,-0.043312994,0.27046381,-0.14374782,0.74029786
9,2010,55,6,0.567418043,21.06896552,0,365,2.126221205,0.509574655,0.595291682,0.57584717,0.210538094,0.533351072,0.116640124,0.314806998,0.204687729,0.826087504
9,2011,55,7,0.497049261,23.73684211,0,365,-0.648297049,0.824163397,-0.302265961,0.770452852,-0.966357311,0.72079059,-0.535362934,0.408931039,-0.189631299,0.893019867
9,2012,55,8,0.512344057,24.75925926,0,366,0.104461949,0.630394311,-0.465228009,0.701429963,0.357598463,0.47209122,0.213444805,0.287413139,-0.473707652,0.889585654
9,2013,55,9,0.499108741,26.4,0,365,0.291850075,0.820150483,-0.144283369,0.803188124,-0.374728343,0.78345504,-0.203651133,0.451633034,-0.134039133,0.994195649
9,2014,55,10,0.45822336,27.9,0,365,0.405441179,0.701610638,-0.252749205,0.76003276,-0.414499989,0.64256307,-0.230021004,0.374699271,0.14216147,0.924555574
9,2015,55,11,0.367489955,26,0,365,-0.113675038,0.960738208,-0.081312657,0.791874367,-0.129096009,0.844743565,-0.069280692,0.479108977,-0.172792203,0.966250241
9,2016,55,12,0.429346773,20.38461538,0,366,-0.41257235,0.845770852,-0.213684895,0.749543981,-1.117458645,0.708508693,-0.633376324,0.40060389,-0.312896802,0.958625564
9,2017,55,13,0.39779324,22.63157895,0,365,-0.224035201,0.640271358,-0.545477737,0.723199351,-0.4069328,0.546930553,-0.226982568,0.32376534,0.200663756,0.840651805
9,2018,55,14,0.400659245,25.15789474,0,365,-0.550368433,0.818321337,0.186008644,0.71770042,-0.446086066,0.707017824,-0.228964949,0.403467117,0.424127018,0.902401377
9,2019,55,15,0.334418764,26.48148148,1,242,-1.04477971,0.73810236,-0.802646942,0.676400435,0.506311598,0.536206753,0.256054926,0.314430965,-0.594422871,0.91188853
1,2009,56,5,0.163892263,24.51351351,0,365,-0.865854464,0.783670139,-0.389827417,0.76610176,0.294685211,0.598768923,0.180776688,0.348423004,0.166641983,0.813370503
1,2010,56,6,0.139653118,26.5942029,0,365,-0.084841862,0.617236438,-0.516051882,0.686221933,-0.931534945,0.690724469,-0.504749818,0.39839254,-0.585594366,0.895018233
1,2011,56,7,0.164979613,29.53968254,0,365,-1.000812198,0.772597666,-0.436757244,0.739092878,-1.053089486,0.681139921,-0.571204886,0.394811874,-0.587282117,0.931451261
1,2012,56,8,0.162401619,30.08737864,0,290,-0.897680015,0.771990458,-0.020727329,0.692975472,0.094684763,0.492067992,0.073147911,0.301440433,-0.289910434,0.879247955
2,2012,56,8,0.543025501,6.666666667,0,76,1.669509333,0.613023818,-0.351469471,0.731602168,1.021647439,0.411927245,0.590027487,0.268463576,1.232049179,0.819187158
2,2013,56,9,0.373120331,12.55555556,0,365,1.09243894,0.606591791,-0.36250549,0.745871663,-0.004581366,0.651147679,0.008966533,0.36676774,0.270480792,0.86217837
2,2014,56,10,0.45978093,14,0,365,0.534157815,0.666735784,-0.275249587,0.743638148,0.031949721,0.74017432,0.002008336,0.412746689,0.712332315,0.863254597
2,2015,56,11,0.445947483,14.56521739,0,365,-0.007484629,0.619086239,-0.557423916,0.672155632,-0.38313639,0.631950115,-0.206758268,0.360865305,-0.28302411,0.802579725
2,2016,56,12,0.445353537,14.6875,0,366,-0.476598199,0.817277897,-0.285153732,0.767145328,-0.569016447,0.754573945,-0.309635087,0.425127462,0.423656848,0.863754041
2,2017,56,13,0.28792286,18.59615385,0,365,-0.558586423,0.661577701,-0.379240756,0.629156116,0.266299269,0.411435696,0.161698556,0.259343445,-0.298756744,0.798219448
2,2018,56,14,0.206051467,17.5,0,365,1.285913336,0.584715687,0.031508443,0.675104005,-0.005556618,0.653487614,0.00170132,0.379030237,-0.360740945,0.872421754
2,2019,56,15,0.336073868,17.39130435,0,365,-1.15494465,0.728992775,-0.958230656,0.682789821,-0.027809701,0.705041066,-0.041634879,0.393280544,-0.463511921,0.917952926
6,2016,57,5,0.265557642,23.7037037,0,366,0.296403526,0.818627427,-0.165238616,0.765465076,-0.338369379,0.693753936,-0.2034635,0.395026658,0.286842765,0.792060227
6,2017,57,6,0.315627756,26.72727273,0,365,0.567202134,0.584088207,-0.145528803,0.641579884,-0.012595674,0.472405683,-0.014792054,0.287691737,-0.913461356,0.837120166
6,2018,57,7,0.335958247,27.25,0,365,0.319290955,0.678478206,-0.38003249,0.719156625,-0.671483661,0.736198965,-0.373148602,0.411109336,-0.607587066,0.88347419
6,2019,57,8,0.473786584,30.2962963,0,365,NA,NA,NA,NA,-0.380746013,0.71672962,-0.189506966,0.409129118,-0.556461117,0.853629352
11,2010,58,5,0.182074587,25.14705882,0,365,0.222823877,0.517997226,-0.763869831,0.640193644,-0.850966454,0.41178728,-0.425729799,0.25198642,-1.032788284,0.708261793
11,2011,58,6,0.183643335,26.76666667,0,365,-0.638799202,0.796379739,-0.358998514,0.727524925,-0.801742739,0.573410835,-0.438626993,0.328371269,-0.951421814,0.859201007
11,2012,58,7,0.200591096,29.375,0,366,-0.614423166,0.800761511,-0.458349973,0.712661923,-0.549737203,0.562597847,-0.324562037,0.33067495,0.179997917,0.769740592
11,2013,58,8,0.329159301,25.16666667,0,365,-0.436371234,0.828899947,-0.303877088,0.754933797,0.185337102,0.614360813,0.096686483,0.35271919,-0.133898612,0.887638141
11,2014,58,9,0.335762436,28.5,0,365,-0.096164092,0.96117384,-0.05749553,0.804757008,0.632777152,0.753548858,0.347884745,0.429457366,-0.098652188,1.006132804
11,2015,58,10,0.333333343,25.66666667,1,31,-0.025819917,0.946234289,-0.006661265,0.845029794,-0.044556479,0.854056993,-0.022943987,0.481540091,-0.026688687,0.979000461
11,2014,59,5,0.239474748,28.5,0,365,-0.089832648,0.969518258,-0.059607879,0.802460535,-0.171005046,0.834649982,-0.087509811,0.466179485,-0.067748157,0.979174204
11,2015,59,6,0.302251119,25.66666667,0,365,-0.068304727,0.949656624,-0.039089279,0.80642924,-0.202609617,0.813571867,-0.110590014,0.463076315,-0.147058363,0.983833506
11,2016,59,7,0.257413815,25.58333333,0,366,-0.027207583,0.966076079,-0.018583498,0.803891398,1.398943109,0.570226611,0.760365429,0.336542146,-0.07231226,0.968608877
11,2017,59,8,0.245611272,26.53333333,0,365,1.129607463,0.594202087,-0.320000349,0.732335814,-0.474478319,0.640849574,-0.275852981,0.370904773,0.271897607,0.821227969
11,2018,59,9,0.26812005,24.96296296,0,365,-0.391094593,0.849189826,-0.270713948,0.751872996,-0.290848164,0.706257482,-0.1401117,0.404739572,-0.483224925,0.898353784
8,2008,60,21,0.848635919,10.11111111,0,366,-0.331023157,0.855457118,-0.166143908,0.800802803,-0.215088672,0.850198767,-0.122102846,0.479009311,0.608439057,0.909590155
8,2009,60,22,0.807925077,13.81818182,0,365,0.008220187,0.796486911,-0.301422553,0.775499277,1.042668731,0.467573321,0.644876187,0.287330818,-0.383970413,0.954334328
8,2010,60,23,0.584980262,14.75757576,0,365,-0.48617869,0.729871044,-0.442121418,0.724185662,0.780500897,0.533333826,0.426132854,0.317050075,0.904607063,0.754881566
8,2011,60,24,0.659751552,14.30693069,0,365,0.679715725,0.421602096,-0.674397069,0.545124866,1.215277372,0.219098048,0.660979235,0.181602321,1.450461801,0.555757171
