year,ikt_ID,jkt_ID,ijkt_ID,i2jkt_ID,exposure,count
2002,494,2972,11465,11935,12,0
2002,494,2986,11469,11937,133,1
2002,494,3018,11476,11944,113,0
2002,494,3032,11478,11946,42,0
2002,494,3036,11480,11948,60,0
2002,494,3273,11529,11992,56,2
2002,494,3285,11541,12004,85,1
2002,494,3402,11559,12021,106,1
2002,494,3410,11561,12023,74,0
2002,523,1,17,12185,28,3
2002,523,4,113,12187,50,1
2002,523,144,3742,12196,60,2
2002,523,221,5352,12206,56,1
2002,523,265,6360,12213,49,1
2002,523,267,6466,12215,86,1
2002,523,324,7902,12222,39,0
2002,523,378,8910,12233,34,2
2002,523,494,11121,12239,52,0
2002,523,754,11749,12282,54,1
2002,523,787,11752,12284,5,0
2002,523,886,11763,12295,73,1
2002,523,930,11767,12299,29,0
2002,523,1172,11787,12318,149,7
2002,523,1265,11790,12320,3,0
2002,523,1337,11791,12321,64,0
2002,523,1369,11794,12323,48,1
2002,523,1377,11796,12325,180,2
2002,523,1386,11798,12327,127,5
2002,523,1769,11828,12356,24,1
2002,523,1826,11830,12358,32,1
2002,523,1862,11832,12360,89,12
2002,523,1871,11840,12368,68,1
2002,523,2013,11863,12390,73,0
2002,523,2081,11876,12401,12,1
2002,523,2125,11877,12402,77,1
2002,523,2213,11887,12411,37,0
2002,523,2325,11912,12436,147,7
2002,523,2539,11931,12455,65,0
2002,523,2810,11940,12464,82,4
2002,523,2962,11942,12466,117,8
2002,523,2972,11946,12470,12,0
2002,523,2986,11948,12472,136,4
2002,523,3018,11956,12479,118,5
2002,523,3032,11958,12481,44,2
2002,523,3036,11960,12483,61,1
2002,523,3273,11993,12514,56,2
2002,523,3285,12005,12526,106,22
2002,523,3402,12020,12541,113,8
2002,523,3410,12022,12543,74,0
2002,754,1,19,17783,25,0
2002,754,4,116,17785,49,0
2002,754,144,3780,17793,59,1
2002,754,221,5356,17802,55,0
2002,754,265,6363,17809,47,0
2002,754,267,6507,17811,85,0
2002,754,324,7950,17813,39,0
2002,754,378,8921,17815,32,0
2002,754,494,11182,17818,51,0
2002,754,523,11749,17820,159,1
2002,754,787,16310,17826,5,0
2002,754,886,16314,17829,72,0
2002,754,930,16317,17831,29,0
2002,754,1172,16327,17841,142,1
2002,754,1265,16330,17843,3,0
2002,754,1337,16331,17844,64,0
2002,754,1369,16339,17851,46,0
2002,754,1377,16346,17858,179,1
2002,754,1386,16349,17861,123,1
2002,754,1769,16362,17874,22,0
2002,754,1826,16369,17881,31,0
