"group","year","female","age","rank","group_size","died","days_survived_this_year_this_group","gg_mean","gg_sd","gr_mean","gr_sd","sg_mean","sg_sd","sr_mean","sr_sd","f_mean","f_sd"
11,2011,36,10,0.652730845,26.76666667,0,365,1.17055611,0.466835671,0.104942356,0.304922971,1.479973135,0.28776258,0.948522244,0.222760308,0.001480592,0.658868874
11,2012,36,11,0.629478493,29.375,0,366,0.837825409,0.434941776,0.143965964,0.280579478,0.965893205,0.333711851,0.516618531,0.240280843,0.235558136,0.634207642
11,2013,36,12,0.603716634,25.16666667,0,365,-0.658009531,1.166760045,-0.083273367,0.346976417,0.747710748,0.476573766,0.509577143,0.307385831,-0.123113291,0.770222827
11,2014,36,13,0.526715711,28.5,0,365,-0.139328594,1.36646061,-0.012800115,0.341750955,0.070234173,0.895112105,0.075687854,0.506429357,-0.175084779,0.979854122
11,2015,36,14,0.473868784,25.66666667,0,365,1.510957447,1.208009764,0.075422218,0.345878464,-0.325627091,0.938034025,-0.165637187,0.527589684,-0.497270747,0.918153331
11,2016,36,15,0.338368979,25.58333333,0,366,-0.149127708,1.362365897,-0.013297982,0.342488033,-0.564822962,0.882280129,-0.299075741,0.501286759,-0.311337738,0.91585219
11,2017,36,16,0.232614023,26.53333333,0,365,-0.17310098,0.703724223,0.19064123,0.28948667,-0.096140153,0.52498024,-0.071434685,0.321072108,-0.679994194,0.790644799
11,2018,36,17,0.16729726,24.96296296,0,365,0.823886754,0.650185382,-0.031948409,0.322351184,-0.063746141,0.717215634,-0.043246748,0.408090613,-0.981158981,0.797235389
7,2014,37,5,0.146416697,23.2,0,365,-0.47119579,1.221311365,0.036682733,0.337654512,-0.446451991,0.896768032,-0.228223627,0.5149241,-0.200419877,0.829544192
7,2015,37,6,0.069047619,20.5,1,222,-0.189942871,1.306468748,-0.023882495,0.351465428,1.708188904,0.630645804,0.936363665,0.376954537,0.140109208,0.954428737
1,2004,38,5,0.410066305,17.22282609,0,366,2.241536629,0.305553966,0.083251834,0.270678801,0.299893827,0.249881855,0.310064472,0.203284372,0.450835534,0.566170261
1,2005,38,6,0.488693424,20.05128205,0,365,2.670259559,0.245122165,0.283291308,0.243591665,0.974903388,0.216683164,0.576740453,0.184034399,0.001095583,0.537603481
1,2006,38,7,0.565618619,22.12328767,0,365,2.399120738,0.244338006,0.334231656,0.236302728,1.050138587,0.219234144,0.746376139,0.182054728,-0.276717772,0.564526535
1,2007,38,8,0.587461568,21.825,0,365,2.386858213,0.276013876,0.137673464,0.258492268,0.88708973,0.238522542,0.586227297,0.197361903,-0.640183367,0.576688647
1,2008,38,9,0.565661659,22.63207547,0,366,1.94569614,0.356099988,0.185774268,0.284901126,0.06058762,0.363853527,0.081011859,0.248983027,-0.312990757,0.568216431
1,2009,38,10,0.514713066,24.51351351,0,365,1.546377805,0.339110942,-0.328456749,0.279968488,0.693509516,0.293462286,0.298203325,0.237444236,-1.315997856,0.581777661
1,2010,38,11,0.452546248,26.5942029,0,365,1.53054126,0.300483204,0.150438616,0.260094037,0.488850306,0.336227712,0.269176388,0.238538806,0.13636091,0.582548776
1,2011,38,12,0.510447183,29.53968254,0,365,1.14394825,0.336054395,-0.082729862,0.272013317,0.059184384,0.354144743,0.091418285,0.25883858,-0.533415318,0.59205143
1,2012,38,13,0.471992903,30.08737864,0,366,1.696780093,0.248462215,0.13904501,0.24418982,0.43867734,0.252204833,0.353583769,0.199389578,-0.45610709,0.529321282
1,2013,38,14,0.331106828,29.83116883,0,365,1.198202898,0.364902402,-0.034189307,0.284104944,0.003643774,0.373248328,-0.030522999,0.262448213,-1.850854889,0.590905209
1,2014,38,15,0.265548186,30.8,0,365,1.171053535,0.305883832,-0.172566064,0.267198884,-0.242786015,0.32347754,-0.101969667,0.224387645,-1.655823164,0.529448564
1,2015,38,16,0.275716267,21.42857143,0,365,0.272465238,0.731985891,-0.08867589,0.324603196,-0.202124661,0.613931397,-0.044626596,0.370869372,-1.20710931,0.737297875
1,2016,38,17,0.282423184,18.34782609,0,366,-1.025028899,1.113789098,-0.189942728,0.330958581,-0.17059244,0.723816268,-0.114474215,0.414229706,0.326401759,0.777721609
1,2017,38,18,0.311753449,21.91111111,0,365,1.576808681,0.355688407,-0.106008955,0.294066963,-0.697752191,0.573671356,-0.287885352,0.338410805,-1.340230099,0.761357686
1,2018,38,19,0.336300915,22.05405405,0,365,0.870683805,0.479670249,-0.078491299,0.308508638,0.422685696,0.483942081,0.285469899,0.309908132,-0.356620242,0.712520146
1,2019,38,20,0.475980291,23,0,365,-0.498290315,1.238733076,-0.032976613,0.332488357,1.12617277,0.333549738,0.560717101,0.243735745,-0.358445638,0.657202236
10,2003,39,5,0.727624299,36.8202765,0,365,1.822153258,0.331247736,0.113252911,0.308888302,1.021111149,0.203223558,0.594073362,0.175978581,-0.936969684,0.553532058
10,2004,39,6,0.631177175,29.56989247,0,366,1.343781822,0.364234561,0.088098353,0.296054753,1.140212761,0.188870507,0.336456023,0.166764351,0.836513156,0.46360466
10,2005,39,7,0.589865523,25.49333333,0,365,1.294866824,0.327904513,-0.289633079,0.268251358,0.636334726,0.214683052,0.507774761,0.180750629,0.153235375,0.501774504
10,2006,39,8,0.502884644,26.78846154,0,365,1.31139158,0.300954067,0.326432584,0.26249231,-0.141912053,0.282055233,0.062485077,0.201869743,-0.284908073,0.498387491
10,2007,39,9,0.477923001,27.18032787,0,365,1.297569794,0.353403217,0.011096645,0.276137644,-0.023893827,0.292200862,0.130753526,0.221860549,-0.414878942,0.529207651
10,2008,39,10,0.52240134,29.31578947,0,366,1.031035785,0.345474896,0.240812144,0.265452481,0.592384835,0.218722995,0.507281096,0.185956198,0.009481348,0.512938856
10,2009,39,11,0.397893174,30.5,0,365,0.856509491,0.320465489,0.218521949,0.254426926,0.174518493,0.267127588,0.055088151,0.216031454,-0.827226067,0.518876165
10,2010,39,12,0.418282551,25.03703704,0,365,0.941412286,0.281065713,0.429702203,0.238921838,0.396928279,0.275356898,0.106745658,0.213013583,-0.19410894,0.545647783
10,2011,39,13,0.407475047,26.28813559,0,365,1.233450178,0.340505061,-0.047296382,0.276941206,-0.065022984,0.35817615,-0.036253698,0.250366236,-1.246608885,0.623179431
10,2012,39,14,0.317276581,27.57009346,0,366,1.015418088,0.268102984,0.399186821,0.230838515,1.019195496,0.217253748,0.751562197,0.184875019,-0.181585794,0.508767634
10,2013,39,15,0.269768565,22.61111111,0,365,0.940016067,0.360332853,-0.019884576,0.270010868,-1.070819039,0.503864153,-0.540730606,0.303879105,-0.597725931,0.576762808
10,2014,39,16,0.310645065,21.22222222,0,365,0.591098811,0.68454539,0.069020223,0.31911017,0.703130927,0.304691824,0.739006835,0.238217295,-0.490959559,0.650256741
10,2015,39,17,0.394326176,21.23076923,1,250,1.307938831,0.45114566,6.23e-05,0.306016545,0.397260981,0.579904178,0.264802077,0.352962366,-0.522423316,0.731498967
2,2015,40,5,0.098074687,14.56521739,0,365,0.460213499,0.778361525,-0.173238761,0.328898434,-1.23972538,0.781162812,-0.655070148,0.450960194,-0.29158291,0.71320049
2,2016,40,6,0.061483246,14.6875,0,366,-0.652153379,1.185047749,-0.018314076,0.341066277,0.348819255,0.674125472,0.192221795,0.408388313,-0.391042821,0.773631369
2,2017,40,7,0.054334792,18.59615385,0,365,1.747748914,0.321691183,0.080337048,0.278122721,1.119872909,0.293422802,0.553681987,0.222494466,0.014629124,0.666109715
2,2018,40,8,0,17.5,0,365,-0.38441829,0.888036027,-0.198236756,0.324922836,-0.219225286,0.684384912,-0.075742338,0.395419279,-0.71291711,0.762679474
2,2019,40,9,0,17.39130435,0,365,-0.492004186,1.287123387,-0.034184057,0.34584838,0.108405261,0.664679079,0.015285983,0.399743705,0.908284119,0.684034024
8,2008,41,8,0.426455031,10.11111111,0,366,1.237046027,0.966362453,0.057637579,0.347508908,0.743754357,0.756574975,0.356603317,0.436189638,-0.245842071,0.904111749
8,2009,41,9,0.503215971,13.81818182,0,365,-0.231473995,0.887503882,-0.117591099,0.331931546,-0.323353509,0.62999501,-0.080603649,0.379704893,0.012568499,0.77688985
8,2010,41,10,0.437244343,14.75757576,0,365,2.202491534,0.383621993,0.180639787,0.28945436,-0.258756529,0.596705915,-0.049431292,0.366857501,-0.327814241,0.72561945
8,2011,41,11,0.531186933,14.30693069,0,365,2.372314104,0.249273846,0.248145109,0.242122847,1.208131956,0.21283422,0.800666851,0.190358282,0.098630677,0.593284678
8,2012,41,12,0.580435749,13.44,0,366,2.565235633,0.349228873,0.366117472,0.289014821,0.512674589,0.399747589,0.279611067,0.278793984,0.962269259,0.670159861
8,2013,41,13,0.533190314,15.22727273,0,365,-0.804268301,1.171573398,-0.099265945,0.348312381,0.018481959,0.61506114,0.106494007,0.375269625,-0.734310037,0.830771399
8,2014,41,14,0.499492283,14.42857143,0,365,-0.318654576,0.895653785,-0.115561675,0.340462725,0.216364805,0.696840623,0.17009216,0.406273672,-0.375996793,0.741561028
8,2015,41,15,0.571428597,13.63636364,1,113,-0.353232678,1.324985587,-0.042007108,0.353152798,-0.140518577,0.986530782,-0.068617536,0.547535174,-0.168561874,0.962743533
9,2013,42,5,0.644302485,26.4,0,365,0.771992721,1.044380313,0.044258766,0.344728447,0.117515765,0.656590054,0.10808744,0.379864761,0.365755877,0.789836057
9,2014,42,6,0.644315433,27.9,0,365,2.871546018,0.536499203,0.161535116,0.329927616,-0.072752775,0.625904989,-0.055103597,0.36412116,-0.116180147,0.728638863
9,2015,42,7,0.52854231,26,0,365,1.309333493,1.141962515,0.145188077,0.342266681,0.55916616,0.819776831,0.291509301,0.465935589,-0.057356823,0.85860158
9,2016,42,8,0.540737221,20.38461538,0,366,1.364277812,0.695073542,0.105768634,0.321118401,0.63264951,0.512331773,0.334737362,0.317966514,0.217521603,0.755477461
9,2017,42,9,0.513995061,22.63157895,0,365,1.500575795,0.324026607,-0.122323903,0.275576337,1.182845556,0.281976165,0.564490215,0.228971552,-0.877530396,0.726312893
9,2018,42,10,0.574374455,25.15789474,0,365,1.502230159,0.453126217,-0.11848202,0.317565422,0.922928021,0.486905318,0.433887084,0.309154353,0.259280303,0.779229321
9,2019,42,11,0.587316533,26.48148148,1,195,-0.8958604,1.141809149,-0.061829796,0.33595953,0.503563514,0.398882355,0.201468882,0.278611112,0.214475523,0.676398218
8,2014,43,5,0.077369948,14.42857143,0,365,-0.775332969,1.177549007,-0.085181513,0.348762959,-0.789795245,0.861102298,-0.424387412,0.479669981,0.254397355,0.730630533
8,2015,43,6,0.128157353,13.63636364,0,365,1.288876017,0.630673751,-0.087175516,0.315852613,-0.062817373,0.780652486,-0.056946321,0.444486038,-0.273360864,0.833495216
8,2016,43,7,0.23888889,11.41666667,0,366,0.416400837,0.983115281,0.034565128,0.326212264,1.109125114,0.73354017,0.679673459,0.42938469,0.638914542,0.819643339
8,2017,43,8,0.25,13.2,1,74,0.856493019,1.020503654,0.076191668,0.342769173,0.397315915,1.00431346,0.240263416,0.550554276,-0.068722485,0.966462822
10,2012,44,5,0.379639596,27.57009346,0,366,1.861474595,0.260869841,-0.151072067,0.25802777,0.888347029,0.222793853,0.44253162,0.183473374,0.318427274,0.483659678
10,2013,44,6,0.37673389,22.61111111,0,365,1.915765437,0.262402542,-0.00195514,0.253820497,1.268260659,0.265652268,0.491158632,0.208911479,0.315880693,0.532721349
10,2014,44,7,0.492508514,21.22222222,0,365,1.107494299,0.617516993,-0.107668455,0.322217351,1.992570496,0.237937885,0.892153627,0.201262605,0.357478828,0.637740445
10,2015,44,8,0.589066984,21.23076923,1,226,1.340157692,0.491001167,-0.086426757,0.31461407,0.583240487,0.567417867,0.172804339,0.344165826,-0.595188393,0.734688153
10,2015,45,5,0.082971989,21.23076923,0,365,0.679588252,0.692149045,0.144148827,0.316234685,-0.538416136,0.726720788,-0.225628717,0.423390969,-0.909716878,0.72095124
10,2016,45,6,0.130682941,10.375,0,366,1.507836045,0.861975625,0.014642552,0.334849694,-0.350827156,0.978892178,-0.19338143,0.546477317,0.160677544,0.869265776
10,2017,45,7,0.200288447,14.58823529,0,365,0.333469308,0.633101822,0.041646839,0.30096765,-0.693409132,0.734011095,-0.33212597,0.413021791,-0.967410745,0.868013166
10,2018,45,8,0.290807239,18.125,0,365,1.18094987,0.510880476,-0.195237305,0.31499505,1.321618261,0.427696339,0.672282994,0.293535604,-0.530694774,0.784884052
10,2019,45,9,0.453998935,15.875,0,365,-0.868135993,1.185887498,-0.063794859,0.344877175,1.702856569,0.319593416,0.873454271,0.240409073,-0.016832204,0.724343105
7,2015,46,5,0.097650377,20.5,0,365,-0.210984612,1.383625626,-0.023527317,0.350554937,0.571934248,0.814259462,0.303668405,0.459517419,0.202383121,0.961457273
7,2016,46,6,0.106704263,18.2,0,366,-0.038905709,1.433883141,-0.007958911,0.338939834,-0.544716691,0.930845968,-0.295112057,0.526097152,-0.316142059,0.934140407
7,2017,46,7,0.154480353,17.33333333,0,365,2.34695109,0.339584953,0.133598978,0.279492589,-0.145416252,0.529878682,-0.128241009,0.324244425,0.199607002,0.777844145
7,2018,46,8,0.111038963,15.1,0,365,2.200674474,0.449621761,0.178857167,0.303703401,-0.022733696,0.771110451,-0.028756818,0.442777542,-0.755332165,0.892951017
7,2019,46,9,0.110185186,16.92307692,0,365,-0.473559302,1.256146844,-0.032083851,0.345646504,1.35504571,0.472315651,0.738244437,0.302290632,0.550621746,0.664928941
6,2016,47,5,0.129550373,23.7037037,0,366,0.525982532,0.811236902,-0.003714131,0.323957958,0.077680018,0.546793056,0.021736433,0.334040693,-1.366800598,0.740551884
6,2017,47,6,0.184659423,26.72727273,0,365,0.208789281,0.544477876,-0.065584096,0.282821376,0.341710536,0.360926101,0.131667372,0.247687998,-0.495604276,0.677168515
6,2018,47,7,0.234526544,27.25,0,365,0.412887063,0.505232352,-0.163237721,0.31027377,-0.521194077,0.692206831,-0.293618081,0.399523125,-1.183653495,0.793881637
6,2019,47,8,0.263945649,30.2962963,0,365,-0.47971096,1.258765501,-0.031364077,0.350221181,-0.051509663,0.517604344,0.024324494,0.316196401,-0.582315798,0.637158124
8,2017,48,5,0.372826915,13.2,0,365,2.191004064,0.451081743,0.344012848,0.300698652,-1.240086238,0.84023646,-0.694013414,0.458336672,-0.807661514,0.848309746
8,2018,48,6,0.227994231,17.5,0,365,0.71269027,0.784553915,0.109999882,0.311676009,0.876347196,0.608445467,0.469340579,0.369333024,-0.428614519,0.893568925
10,2015,49,5,0.049038838,21.23076923,0,365,1.07672885,0.712033549,-0.085376129,0.327075878,-1.037635326,0.810141596,-0.567774754,0.458106304,-1.163047314,0.795147868
10,2016,49,6,0.102695975,10.375,0,366,1.419503384,0.876944329,0.008500993,0.336594917,-0.246982761,0.969191408,-0.12400928,0.547521763,0.219359785,0.863129046
10,2017,49,7,0.131419235,14.58823529,0,365,1.898650703,0.408202923,0.153179197,0.297481149,0.262412381,0.610162868,0.132742984,0.354049315,-0.695275983,0.862924745
10,2018,49,8,0.08363065,18.125,0,365,2.340870857,0.35383064,0.443212219,0.290621121,-0.375189648,0.684061772,-0.11162859,0.390905463,0.768595429,0.736370003
10,2019,49,9,0.20604853,15.875,0,365,-0.85298893,1.229130835,-0.061866854,0.344198742,0.32639597,0.426893002,0.269136382,0.287883641,-1.028808443,0.797465853
1,2002,50,12,0.371504778,35.80334728,0,365,1.479325302,0.390598517,-0.093218189,0.319812666,-0.987875629,0.363367421,-0.411960373,0.250944729,-1.357673634,0.493160581
1,2003,50,13,0.444263175,28.18828452,0,235,0.188808633,0.455802037,-0.23537622,0.307275798,-0.046952284,0.232680114,0.396549593,0.182953083,-1.096918692,0.619855306
6,2003,50,13,0.617504182,10.83333333,0,130,1.323514231,0.815313626,0.089979729,0.342278612,0.060076788,0.60078188,0.098683273,0.380939648,-0.471395317,0.887253216
6,2004,50,14,0.748949856,10.81355932,0,366,2.351015766,0.392477598,0.118008257,0.297293827,1.581544789,0.275068367,1.023332324,0.231522596,1.124054032,0.638394673
6,2005,50,15,0.755659082,14.42028986,0,365,1.631932919,0.415416752,0.069654271,0.300195066,1.881813191,0.243811487,1.317910388,0.213530378,1.138522349,0.609682153
6,2006,50,16,0.731373234,16.67105263,0,365,1.584671107,0.387801817,0.049966557,0.294469738,1.702472539,0.239934193,1.276466285,0.209493348,-0.234628662,0.613601639
6,2007,50,17,0.69503272,18.66666667,0,365,0.858343922,0.453329785,0.018093984,0.290661518,1.230379142,0.243191613,0.866254363,0.208956536,0.012925132,0.579874681
6,2008,50,18,0.79072441,17.01724138,1,164,1.343615399,0.572798931,0.009281563,0.328753612,1.927781592,0.276378181,1.214277846,0.224740866,-0.177017287,0.638220846
8,2010,51,5,0.143471266,14.75757576,0,365,2.076972022,0.381538226,0.156119541,0.299662342,-0.104613703,0.579394608,-0.143829368,0.352636926,-0.310067327,0.713670178
8,2011,51,6,0.275208478,14.30693069,0,365,2.59759258,0.245494251,0.263972873,0.243985815,0.425891173,0.244037935,0.255236447,0.208620665,0.060591611,0.56622872
8,2012,51,7,0.277550624,13.44,0,366,2.433702243,0.353543411,0.239884065,0.286672912,0.573550373,0.422340313,0.300620903,0.292365983,0.976647134,0.686859791
8,2013,51,8,0.292246,15.22727273,1,189,0.872990882,0.882943451,0.077914602,0.335754322,-0.629003731,0.857552854,-0.323162661,0.494750777,-0.16322401,0.851854941
11,2014,52,5,0.038024476,28.5,0,365,-0.16710237,1.377984296,-0.014351769,0.345092247,0.442728995,0.883413457,0.208349235,0.496859229,-0.413181335,0.922672025
11,2015,52,6,0.045791246,25.66666667,0,365,-0.152116697,1.385567136,-0.022404117,0.351007794,-0.328140388,0.935038239,-0.163966496,0.529098927,-0.577013567,0.886393002
11,2016,52,7,0.078654799,25.58333333,0,366,-0.127059971,1.377855909,-0.013897055,0.347858007,-0.477358169,0.898542962,-0.236857277,0.510055708,-0.332892124,0.932249554
11,2017,52,8,0.12289889,26.53333333,0,365,2.179115762,0.342921518,0.185466911,0.287259408,1.797842496,0.311544116,0.828347584,0.227103599,0.182022919,0.665306643
11,2018,52,9,0.174699696,24.96296296,0,365,1.566793223,0.538598124,0.05922015,0.328319909,-0.578532627,0.76475799,-0.267314276,0.447211211,-0.559638582,0.735850586
11,2014,53,5,0.267431974,28.5,0,365,-0.168897577,1.33568021,-0.019970641,0.354815025,-0.285812909,0.945056933,-0.143351925,0.5313435,-0.25765497,0.930822461
11,2015,53,6,0.339904701,25.66666667,0,365,-0.146674705,1.388767799,-0.013797336,0.353279662,-0.074886166,0.902399038,-0.009411064,0.506835218,-0.373902857,0.888537406
11,2016,53,7,0.37742732,25.58333333,0,366,-0.146022542,1.317389369,-0.00795865,0.351053318,1.122291771,0.616506824,0.655358226,0.366951207,-0.323312528,0.943684649
11,2017,53,8,0.528384301,26.53333333,0,365,1.953020503,0.40551013,0.358617258,0.301273724,0.95191831,0.375445613,0.574204642,0.259685313,-0.528715193,0.759323186
11,2018,53,9,0.456181325,24.96296296,0,365,1.31737264,0.606896368,0.020727705,0.32412222,-0.078625924,0.727645226,-0.012391468,0.422067772,-0.478020228,0.773033556
11,2005,54,27,0.743589754,16.66666667,0,365,-0.011245765,1.437762903,5.52e-05,0.35741714,0.995609995,0.865689502,0.540269835,0.484639055,-0.366180346,0.937128889
11,2006,54,28,0.673095256,13.2,0,365,1.097520618,1.093057421,0.134152477,0.347336367,-0.116758841,1.022661835,-0.057958592,0.562868444,-0.041720344,0.88023553
11,2009,54,31,0.496149367,24.66666667,0,365,-0.830419575,1.130845709,-0.118605473,0.335501181,0.799209529,0.59874068,0.504133604,0.371165087,0.154229393,0.696544907
11,2010,54,32,0.535673378,25.14705882,0,365,-0.239790917,0.457192431,-0.145869461,0.278161487,0.505713013,0.275946329,0.572481799,0.221184822,-0.697804027,0.547410841
11,2011,54,33,0.457400132,26.76666667,0,365,-0.745299228,0.794936191,0.118188212,0.29392141,0.694677025,0.356032737,0.518869037,0.257453205,-0.417872596,0.673200069
11,2012,54,34,0.465188491,29.375,1,121,0.127591448,0.546871641,0.39342257,0.27641344,0.691066316,0.379985336,0.42550352,0.26567364,-0.500233939,0.671780808
9,2009,55,5,0.462374655,18.92405063,0,365,2.634153514,0.250529027,0.041137366,0.24558167,0.890601459,0.269193712,0.51532299,0.217378107,0.066691853,0.599554788
9,2010,55,6,0.567418043,21.06896552,0,365,2.813249061,0.270452945,0.569742669,0.272903446,0.1487325,0.448147831,0.04703192,0.282964645,0.483852482,0.655810672
9,2011,55,7,0.497049261,23.73684211,0,365,2.412066345,0.316151405,0.001814355,0.287361314,-0.308648319,0.468449673,-0.114002614,0.291288628,-0.435652284,0.657611019
9,2012,55,8,0.512344057,24.75925926,0,366,2.397181551,0.257402356,0.200073309,0.251449472,0.322874587,0.325779146,0.159107633,0.235685198,-0.857461029,0.633546182
9,2013,55,9,0.499108741,26.4,0,365,2.017373342,0.488092436,0.111577306,0.318887421,0.183026919,0.620241482,0.076643071,0.366432784,0.239217658,0.823295167
9,2014,55,10,0.45822336,27.9,0,365,1.965263932,0.449101937,-0.14299402,0.318583906,-0.224418109,0.658600765,-0.163449437,0.394668077,-0.610402398,0.812273675
9,2015,55,11,0.367489955,26,0,365,-0.531364824,1.235992623,-0.092412281,0.335823299,-0.30111621,0.944414078,-0.157917805,0.53191823,-0.512877301,0.903524684
9,2016,55,12,0.429346773,20.38461538,0,366,2.045284685,0.462855653,0.321181103,0.315395181,-1.036827534,0.744120802,-0.655157127,0.411699131,0.571111547,0.775353274
9,2017,55,13,0.39779324,22.63157895,0,365,1.508200664,0.323274478,0.081825316,0.258443778,0.419090682,0.355826414,0.145091112,0.253107409,-0.593271929,0.712321805
9,2018,55,14,0.400659245,25.15789474,0,365,1.32776851,0.469972303,0.182385434,0.305814688,-0.782755628,0.778906172,-0.393817391,0.44179863,-0.509477132,0.827572414
9,2019,55,15,0.334418764,26.48148148,1,242,-2.750919678,0.870660353,-0.583160779,0.313164782,1.553387468,0.295863978,0.608488845,0.220439757,-0.361238632,0.673691315
1,2009,56,5,0.163892263,24.51351351,0,365,0.694802716,0.291065022,-0.480514691,0.249797719,0.168128558,0.343330957,0.10998275,0.243044162,-1.321818463,0.59257265
1,2010,56,6,0.139653118,26.5942029,0,365,1.287036557,0.294289136,-0.051750421,0.25517695,-1.436916733,0.616532442,-0.793845095,0.365806271,-1.200049582,0.663488812
1,2011,56,7,0.164979613,29.53968254,0,365,0.693384704,0.341633901,-0.505257533,0.268364191,-1.438608324,0.564232691,-0.730510595,0.339083529,-1.120851652,0.639412231
1,2012,56,8,0.162401619,30.08737864,0,290,0.921134426,0.33364509,-0.19777942,0.264888838,-0.227081588,0.390698974,-0.012836146,0.260708253,-0.708406564,0.64182356
2,2012,56,8,0.543025501,6.666666667,0,76,2.538683219,0.425884644,0.229976139,0.298334833,1.738531663,0.322798415,1.073447261,0.263202532,1.366017506,0.767486291
2,2013,56,9,0.373120331,12.55555556,0,365,1.811391636,0.379152159,0.452999547,0.289160982,1.566406295,0.379565011,0.871751399,0.265849626,0.910376345,0.714502813
2,2014,56,10,0.45978093,14,0,365,2.376291663,0.406331006,0.026643573,0.306914563,-0.048889029,0.656686017,-0.003988319,0.378048174,0.991665597,0.699948625
2,2015,56,11,0.445947483,14.56521739,0,365,1.23645587,0.446456254,-0.185170346,0.300196645,0.52879502,0.507575397,0.215745019,0.322218436,-0.226378015,0.701308038
2,2016,56,12,0.445353537,14.6875,0,366,1.218013718,0.62795621,-2.19e-05,0.31656424,-0.21621671,0.740464906,-0.141590539,0.427778713,0.605319784,0.738767556
2,2017,56,13,0.28792286,18.59615385,0,365,1.791094228,0.31825523,0.128093753,0.272481893,0.667500151,0.319941177,0.506863184,0.246012849,-0.319235872,0.673973003
2,2018,56,14,0.206051467,17.5,0,365,1.791077451,0.439181224,0.084998553,0.314622809,0.568441947,0.54778797,0.333514121,0.338239058,-0.42968019,0.774606134
2,2019,56,15,0.336073868,17.39130435,0,365,-2.442135453,0.93705236,-0.593499512,0.31488209,1.058303508,0.531075421,0.301110725,0.311304737,0.200313898,0.74225243
6,2016,57,5,0.265557642,23.7037037,0,366,1.338641391,0.599331225,-0.01594606,0.322563958,0.774718329,0.43270271,0.40642359,0.288106282,-0.214463558,0.67026018
6,2017,57,6,0.315627756,26.72727273,0,365,1.866079323,0.320219938,0.189662001,0.274161474,0.406282664,0.358385846,0.144264662,0.251565044,-0.753705644,0.665055163
6,2018,57,7,0.335958247,27.25,0,365,0.844144622,0.429511614,0.307655874,0.305004964,-0.107715454,0.593684978,-0.073860226,0.351128034,-1.167206954,0.741778902
6,2019,57,8,0.473786584,30.2962963,0,365,-0.474235526,1.270554867,-0.032866795,0.343241106,0.00162943,0.556477145,0.078194695,0.344109235,-0.572266499,0.604368658
11,2010,58,5,0.182074587,25.14705882,0,365,0.289306011,0.531638022,-0.1996495,0.308433832,-0.024489,0.32542023,0.015481933,0.241102939,-0.783909409,0.545621679
11,2011,58,6,0.183643335,26.76666667,0,365,-0.091721208,0.893548286,-0.157146452,0.325238952,0.158793466,0.443539315,-0.000782909,0.294973569,-1.096065748,0.71164938
11,2012,58,7,0.200591096,29.375,0,366,0.898345656,0.578367705,0.089716446,0.307897779,0.054423953,0.448025252,-0.027944359,0.283332446,-0.734079292,0.659951114
11,2013,58,8,0.329159301,25.16666667,0,365,-0.721856601,1.20754559,-0.082153248,0.340470411,0.50401163,0.505753701,0.266239783,0.321875157,-0.179753985,0.745393863
11,2014,58,9,0.335762436,28.5,0,365,-0.166250496,1.363695078,-0.018729424,0.350108952,0.56883352,0.82694412,0.291719232,0.46804349,0.309934453,0.88519006
11,2015,58,10,0.333333343,25.66666667,1,31,-0.047745851,1.45459789,-0.004368419,0.354089449,-0.04948674,1.01837285,-0.025585707,0.566941787,-0.078308966,0.98505218
11,2014,59,5,0.239474748,28.5,0,365,-0.148702252,1.328221692,-0.016783271,0.348539288,-0.286882178,0.930593829,-0.146318177,0.5170344,-0.269653022,0.97367335
11,2015,59,6,0.302251119,25.66666667,0,365,1.527702729,1.237898814,0.078279022,0.34439563,-0.423731609,0.938808474,-0.230103138,0.519377639,-0.480432273,0.918772161
11,2016,59,7,0.257413815,25.58333333,0,366,-0.083036976,1.407287293,-0.008537033,0.347794097,2.097311742,0.524106086,1.109767949,0.334650834,-0.258012944,0.973699924
11,2017,59,8,0.245611272,26.53333333,0,365,2.711940249,0.335628105,0.143573864,0.298335267,0.400075317,0.459488565,0.095242515,0.297280637,0.299413548,0.682494428
11,2018,59,9,0.26812005,24.96296296,0,365,-1.088267709,1.116604636,-0.189242169,0.333271026,-0.511058003,0.825581717,-0.241115166,0.476862145,-1.273320818,0.808411538
8,2008,60,21,0.848635919,10.11111111,0,366,-0.466967362,1.287168283,-0.042623903,0.356220557,2.223292591,0.611239686,1.186315707,0.360181351,0.559914175,0.837390808
8,2009,60,22,0.807925077,13.81818182,0,365,0.794131522,0.689729797,0.003943616,0.323124002,2.527549548,0.325751739,1.434423109,0.252897498,0.311479216,0.757263252
8,2010,60,23,0.584980262,14.75757576,0,365,1.551751193,0.432814469,-0.177688706,0.298813491,1.235716987,0.408885734,0.672812413,0.282785436,0.084017311,0.695512607
8,2011,60,24,0.659751552,14.30693069,0,365,2.192120125,0.264419823,-0.16977988,0.247707531,2.068833524,0.187654359,1.102105985,0.173032881,0.402739195,0.561922238
8,2012,60,25,0.583365706,13.44,0,366,2.267616558,0.382589728,-0.053333503,0.300023418,2.254368816,0.292439905,1.110668733,0.23478135,0.927005401,0.669010005
8,2013,60,26,0.583606728,15.22727273,0,365,0.636788236,0.851487277,0.043039382,0.328063455,2.217802056,0.372191255,1.250493709,0.267477131,-0.250279639,0.764111752
